gene_id,d0,d2,d4,d10,d15,d20,d40,d60
ENSG00000140534,13.07,17.51,19.33,0.99,4.06,2.54,1.26,1.38
ENSG00000140538,1.64,2.79,1.75,2.39,0.19,0.56,0.32,0.95
ENSG00000140543,2.98,6.16,9.44,11.84,8.67,5.07,6.79,6.97
ENSG00000140545,229.36,100.62,215.38,175.67,311.28,264.79,220.38,247.85
ENSG00000140548,8.26,27.17,25.32,15.48,19.81,15.27,8.74,13.1
ENSG00000140553,20.64,50.78,49.17,34.12,38.58,27.8,25.13,30.42
ENSG00000140557,0.66,7.65,11.58,2.79,3.76,2.47,2.32,1.55
ENSG00000140563,1.08,1.11,1.03,0.25,1.88,1.94,1.63,1.74
ENSG00000140564,5.64,27.89,58.5,47.76,54.41,64.14,28.74,43.28
ENSG00000140575,139.97,97.42,89.42,11.43,51.11,54.71,40.85,35.81
ENSG00000140577,7.73,5.7,8.6,16.22,21.25,19.17,39.74,36.24
ENSG00000140598,25.98,18.23,28.48,30.94,22.31,20.31,25.72,23.56
ENSG00000140600,8.42,8.98,7.29,21.62,22.84,32.85,20.26,25.01
ENSG00000140612,186.18,273.94,276.42,173.09,174.65,171.89,126.53,129.19
ENSG00000140623,0.0,0.0,0.25,0.39,0.2,0.36,0.33,0.14
ENSG00000140632,155.52,107.33,128.19,54.94,51.68,48.76,36.31,60.81
ENSG00000140650,37.77,42.6,35.01,13.27,15.01,23.83,12.1,12.57
ENSG00000140675,0.35,0.56,0.28,1.62,1.37,1.46,1.26,1.12
ENSG00000140678,0.05,0.07,0.0,0.03,0.02,0.02,0.06,0.02
ENSG00000140682,1.1,8.19,6.1,17.25,52.3,106.37,131.71,140.88
ENSG00000140688,9.37,22.19,34.04,42.64,48.36,33.19,42.74,33.37
ENSG00000140691,1.61,6.09,4.6,5.88,4.85,4.99,5.67,5.72
ENSG00000140694,39.54,37.5,38.82,20.79,21.36,20.71,18.19,22.8
ENSG00000140718,39.42,74.76,87.76,106.32,90.74,84.55,72.21,102.02
ENSG00000140740,67.86,138.03,145.84,456.7,285.78,297.28,306.7,214.12
ENSG00000140743,16.67,22.51,20.48,5.94,15.37,25.53,10.89,11.92
ENSG00000140749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140750,44.69,57.93,64.52,34.88,44.52,34.05,32.65,46.23
ENSG00000140795,0.17,1.43,49.71,113.86,78.28,150.52,77.58,119.53
ENSG00000140798,0.0,0.47,0.13,0.0,0.0,0.06,0.01,0.0
ENSG00000140807,0.59,14.47,12.51,1.41,1.51,0.86,0.44,0.37
ENSG00000140829,68.8,48.67,54.26,27.16,31.96,28.84,20.49,38.74
ENSG00000140830,4.34,10.73,14.74,2.65,9.64,6.14,5.93,8.7
ENSG00000140832,12.92,6.53,8.45,0.55,4.37,0.76,0.66,0.38
ENSG00000140835,2.94,3.19,1.73,0.0,0.0,0.18,0.0,0.0
ENSG00000140836,0.67,0.52,0.32,7.39,7.08,9.2,7.02,9.63
ENSG00000140839,0.0,0.0,0.13,0.51,0.95,0.36,0.72,0.57
ENSG00000140848,11.66,11.39,16.16,24.49,42.0,16.76,10.03,13.76
ENSG00000140853,0.53,0.79,0.27,0.01,0.72,0.83,1.62,2.68
ENSG00000140854,8.52,32.32,23.92,17.59,13.55,11.01,11.1,16.84
ENSG00000140859,1.12,15.63,8.75,10.54,22.47,27.67,18.54,18.67
ENSG00000140873,0.13,0.26,1.75,2.39,3.63,0.34,0.01,0.02
ENSG00000140876,5.73,4.7,6.33,12.89,9.33,4.86,6.05,10.02
ENSG00000140905,196.08,68.93,113.63,18.71,20.29,10.51,6.73,13.02
ENSG00000140931,4.66,42.21,41.8,46.06,53.57,39.37,28.54,45.93
ENSG00000140932,0.0,0.0,0.52,0.2,0.07,0.0,0.08,0.61
ENSG00000140937,8.42,110.36,275.7,49.16,243.79,571.61,240.62,274.12
ENSG00000140939,3.59,3.91,4.29,21.61,17.56,10.81,35.47,19.1
ENSG00000140941,25.33,45.17,58.98,50.56,50.55,82.42,66.28,75.52
ENSG00000140943,24.25,37.57,54.09,34.43,50.42,43.59,40.24,72.28
ENSG00000140945,0.42,0.48,1.41,23.01,21.12,21.95,13.75,45.05
ENSG00000140948,7.54,12.17,16.44,13.01,11.8,12.9,11.32,13.44
ENSG00000140950,9.62,17.35,22.91,26.47,27.95,24.12,14.94,13.67
ENSG00000140955,0.36,0.06,0.0,0.0,0.17,0.0,0.0,0.03
ENSG00000140961,0.39,0.38,0.2,1.73,1.02,1.89,1.24,0.77
ENSG00000140968,0.98,0.59,0.43,0.59,1.69,1.02,0.88,0.0
ENSG00000140983,38.02,94.22,100.51,111.57,90.56,82.63,67.12,77.85
ENSG00000140986,0.0,0.03,0.03,0.15,0.0,0.04,0.11,5.67
ENSG00000140987,7.65,16.57,17.66,13.51,14.77,14.69,11.97,12.08
ENSG00000140988,2272.19,3566.22,3092.31,3376.72,2764.47,1712.33,2244.18,1572.87
ENSG00000140990,162.65,163.11,142.08,224.0,159.79,164.32,180.4,191.9
ENSG00000140992,8.15,19.69,18.57,21.65,23.57,27.04,24.76,29.53
ENSG00000140993,6.27,3.05,3.21,4.03,7.48,4.97,7.08,5.89
ENSG00000140995,13.39,41.29,30.71,28.87,31.67,47.96,26.08,42.3
ENSG00000141002,64.42,106.22,149.57,186.4,168.42,139.26,134.51,142.63
ENSG00000141012,4.68,13.47,15.96,11.3,18.98,15.24,11.05,9.94
ENSG00000141013,7.08,3.51,2.18,2.52,3.63,2.51,3.63,5.11
ENSG00000141026,4.74,11.87,13.54,23.47,17.37,15.87,21.1,16.72
ENSG00000141027,56.47,70.61,73.72,49.22,48.84,72.71,47.68,68.25
ENSG00000141028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141030,129.78,109.69,98.79,53.63,54.88,76.1,48.83,62.49
ENSG00000141034,4.99,7.73,9.6,15.5,11.97,7.74,14.49,9.02
ENSG00000141040,5.76,7.41,12.2,13.67,15.57,14.72,8.8,9.19
ENSG00000141052,0.27,0.49,33.58,92.26,45.24,137.99,70.53,109.09
ENSG00000141068,40.99,13.57,17.63,12.23,29.03,21.74,25.45,13.75
ENSG00000141076,70.28,76.75,54.22,35.89,33.01,34.65,25.7,22.58
ENSG00000141084,6.02,12.08,13.97,6.59,10.66,6.91,8.73,8.06
ENSG00000141086,0.61,1.33,0.46,0.99,1.14,0.32,0.69,1.05
ENSG00000141096,0.23,0.06,0.03,0.03,0.0,0.0,0.0,0.0
ENSG00000141098,8.09,14.77,16.96,3.4,10.71,8.69,6.14,13.32
ENSG00000141101,51.66,62.15,47.75,70.8,49.54,24.49,36.02,24.96
ENSG00000141127,32.38,44.77,51.89,39.76,34.58,25.86,28.11,28.58
ENSG00000141161,0.19,0.12,5.1,207.35,82.35,228.14,214.49,186.63
ENSG00000141179,8.64,14.82,32.09,13.12,17.27,10.66,7.82,8.27
ENSG00000141194,0.15,0.01,0.0,0.01,0.0,0.0,0.0,0.0
ENSG00000141198,51.21,27.32,38.91,39.84,32.05,15.45,11.61,16.32
ENSG00000141200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141219,25.63,36.48,40.21,33.62,22.22,22.14,18.02,24.32
ENSG00000141232,12.27,17.59,29.02,51.1,42.19,37.63,58.03,61.96
ENSG00000141252,23.64,28.82,30.95,33.61,22.95,24.62,21.66,23.87
ENSG00000141255,0.0,0.0,0.12,0.39,0.06,0.11,0.0,0.0
ENSG00000141258,5.85,17.38,34.63,31.54,31.01,31.74,22.4,34.25
ENSG00000141279,47.59,79.34,105.16,116.36,109.61,74.25,94.31,69.16
ENSG00000141293,0.0,0.04,0.18,0.78,1.01,0.31,1.87,2.64
ENSG00000141294,0.24,1.16,0.76,0.08,0.16,0.15,0.08,0.17
ENSG00000141295,4.17,14.63,26.82,46.95,46.51,26.17,29.42,31.14
ENSG00000141298,7.23,5.72,7.82,19.41,20.06,51.49,40.43,35.14
ENSG00000141314,1.87,2.84,7.73,0.01,0.02,0.05,0.12,0.4
ENSG00000141316,0.0,0.0,0.0,0.3,0.08,0.0,0.0,0.0
ENSG00000141337,1.56,1.91,2.25,4.45,4.4,1.11,1.97,2.51
ENSG00000141338,0.07,0.0,0.04,1.47,6.65,5.84,10.17,16.95
ENSG00000141349,58.56,94.64,98.74,61.33,46.77,41.92,26.84,37.82
ENSG00000141367,119.0,192.9,197.42,131.56,125.54,189.92,164.26,149.46
ENSG00000141371,0.0,0.32,0.0,0.39,0.0,0.0,0.0,0.22
ENSG00000141376,7.45,14.32,22.94,33.7,24.51,17.12,19.46,29.1
ENSG00000141378,34.32,32.88,28.91,17.31,13.55,15.66,11.53,11.3
ENSG00000141380,77.41,77.2,91.61,65.68,57.41,70.0,51.28,50.51
ENSG00000141384,8.36,8.07,5.9,3.37,1.19,0.65,0.8,0.76
ENSG00000141385,46.24,65.67,63.55,111.15,91.15,114.26,215.06,179.38
ENSG00000141391,5.39,3.88,5.34,3.18,8.08,6.04,6.43,8.72
ENSG00000141401,42.25,57.14,49.97,13.12,16.95,3.55,2.69,4.45
ENSG00000141404,18.33,33.53,16.97,13.18,8.56,4.87,1.44,5.21
ENSG00000141424,42.77,40.36,39.05,20.85,34.26,49.45,24.76,30.37
ENSG00000141425,80.5,91.81,93.66,41.91,39.01,48.33,37.81,46.02
ENSG00000141428,30.03,41.1,29.37,21.46,24.45,20.42,18.96,22.09
ENSG00000141429,63.19,140.3,129.08,64.14,80.06,69.23,47.62,58.19
ENSG00000141431,0.2,0.17,6.05,3.41,9.09,4.29,3.85,3.15
ENSG00000141433,0.0,0.0,0.26,0.0,1.43,0.36,0.02,0.0
ENSG00000141434,0.0,0.05,0.06,0.03,0.0,0.03,0.0,0.0
ENSG00000141437,0.0,0.17,0.06,0.0,0.0,0.0,0.0,0.0
ENSG00000141441,2.48,5.51,6.83,7.06,9.25,13.58,32.98,36.37
ENSG00000141446,27.92,15.76,25.12,13.21,10.39,8.12,10.16,5.93
ENSG00000141447,71.73,35.07,34.31,26.03,24.55,23.78,16.74,20.59
ENSG00000141448,0.14,49.17,38.69,40.17,60.69,58.53,110.05,82.7
ENSG00000141449,0.56,2.18,25.87,4.86,5.65,2.32,1.17,1.11
ENSG00000141452,6.09,13.15,15.48,12.41,9.96,14.45,11.78,16.8
ENSG00000141456,67.35,73.17,67.65,43.88,37.67,26.44,29.34,26.2
ENSG00000141458,10.13,21.92,23.64,11.33,13.79,21.03,12.0,16.11
ENSG00000141469,0.0,0.02,0.0,0.23,0.15,0.15,1.2,0.89
ENSG00000141480,47.79,40.36,48.35,23.84,22.5,10.35,15.25,19.53
ENSG00000141485,0.25,0.64,1.65,1.05,12.58,0.97,0.29,0.15
ENSG00000141497,0.15,0.03,0.08,0.09,0.22,0.03,0.14,0.06
ENSG00000141499,7.11,25.87,18.65,7.09,8.73,7.36,4.65,8.36
ENSG00000141503,16.25,24.23,35.07,26.23,37.66,25.52,22.4,28.0
ENSG00000141504,24.51,44.33,53.1,125.94,112.31,82.05,101.4,91.19
ENSG00000141505,1.84,3.9,4.39,16.01,36.12,5.42,5.12,3.64
ENSG00000141506,1.37,15.21,5.0,0.32,0.13,0.25,0.14,0.08
ENSG00000141510,216.95,100.07,94.01,33.73,41.11,33.13,17.54,26.42
ENSG00000141519,8.64,8.64,11.13,4.87,4.67,4.06,2.34,3.61
ENSG00000141522,90.68,335.25,241.54,172.36,248.93,289.86,173.68,163.53
ENSG00000141524,9.14,49.61,56.19,72.56,50.73,67.21,60.28,24.17
ENSG00000141526,5.63,8.76,16.09,207.01,121.16,88.19,184.94,34.67
ENSG00000141527,0.02,0.16,0.08,0.02,0.09,0.0,0.0,0.04
ENSG00000141540,1.07,1.0,6.91,4.77,8.34,2.06,5.39,6.79
ENSG00000141542,0.8,0.98,2.87,12.83,10.33,11.69,11.77,16.88
ENSG00000141543,60.0,172.37,129.24,82.65,72.57,58.01,57.9,47.96
ENSG00000141551,27.32,80.62,84.84,104.45,106.05,97.37,88.36,88.25
ENSG00000141552,29.74,125.0,97.19,110.0,107.74,119.31,114.55,154.58
ENSG00000141556,19.83,48.26,44.09,41.92,44.47,37.75,20.58,30.98
ENSG00000141560,11.26,27.47,32.09,17.3,21.75,17.3,15.97,23.5
ENSG00000141562,39.62,49.87,55.14,110.24,103.09,69.97,122.53,73.99
ENSG00000141564,6.51,17.99,18.38,13.72,10.94,14.22,8.69,11.37
ENSG00000141568,30.03,44.09,44.06,55.33,42.53,44.7,45.24,47.14
ENSG00000141569,8.33,22.2,17.06,16.0,13.04,15.34,10.18,13.99
ENSG00000141570,0.14,1.6,4.83,9.07,6.8,5.68,6.54,7.02
ENSG00000141574,0.18,0.08,0.0,0.14,0.37,0.14,0.48,1.09
ENSG00000141576,8.14,6.93,10.1,17.98,7.76,2.8,4.7,6.44
ENSG00000141577,7.72,11.41,14.39,10.01,11.88,5.07,7.17,9.01
ENSG00000141579,0.0,0.0,0.0,0.13,0.04,0.1,0.0,0.0
ENSG00000141580,48.4,73.89,77.28,73.27,71.2,67.87,85.27,62.02
ENSG00000141582,1.16,3.24,4.85,22.04,18.93,23.27,29.77,29.06
ENSG00000141622,3.78,3.19,2.19,7.36,6.3,3.58,2.61,1.06
ENSG00000141627,47.37,49.82,49.5,51.33,54.09,37.21,49.1,38.04
ENSG00000141639,2.61,3.72,6.24,51.78,19.07,13.41,6.46,8.42
ENSG00000141642,1.32,8.25,7.71,3.63,5.48,2.09,1.68,3.54
ENSG00000141644,12.29,37.91,40.85,47.99,46.69,50.89,42.81,50.01
ENSG00000141646,62.87,82.03,134.86,57.18,60.8,59.91,59.41,73.55
ENSG00000141655,3.3,1.89,14.29,0.4,0.09,0.07,0.02,0.03
ENSG00000141664,11.04,8.82,11.14,11.29,12.61,10.44,17.17,10.84
ENSG00000141665,0.49,0.79,0.75,3.01,1.28,1.38,1.12,0.95
ENSG00000141668,0.1,0.0,25.06,5.81,13.53,3.96,14.9,49.29
ENSG00000141682,74.77,49.08,83.44,0.37,0.63,6.13,0.65,0.56
ENSG00000141696,9.7,18.49,28.79,49.12,52.16,63.1,36.71,39.79
ENSG00000141698,36.5,82.63,90.23,102.8,76.96,73.3,43.41,67.04
ENSG00000141699,5.85,21.75,28.72,26.12,32.64,24.55,19.71,24.92
ENSG00000141736,102.99,149.63,97.39,160.8,106.96,124.29,126.42,202.78
ENSG00000141738,5.04,13.4,12.47,0.71,3.79,1.74,4.19,4.02
ENSG00000141741,15.27,27.07,31.0,40.59,39.21,57.41,45.69,69.0
ENSG00000141744,0.59,3.79,0.63,10.94,7.21,4.57,2.93,9.32
ENSG00000141748,0.0,0.11,0.0,0.0,0.06,0.14,0.15,0.0
ENSG00000141750,1.7,1.58,0.53,0.56,1.01,0.54,0.96,0.69
ENSG00000141753,51.4,99.02,78.65,46.23,111.76,96.73,212.77,235.92
ENSG00000141756,45.26,110.6,171.56,257.23,305.97,315.89,202.63,149.87
ENSG00000141759,131.49,172.8,157.74,146.13,125.36,131.33,111.41,126.87
ENSG00000141837,4.43,3.07,2.45,1.55,0.58,0.21,0.23,0.12
ENSG00000141854,0.28,0.12,0.37,3.21,2.76,3.38,6.53,5.21
ENSG00000141858,22.7,73.79,90.99,92.05,59.77,49.31,57.94,89.82
ENSG00000141867,108.56,82.6,93.19,67.72,62.55,58.06,68.18,69.41
ENSG00000141873,6.41,28.17,17.81,11.12,10.51,17.8,10.66,18.59
ENSG00000141905,6.61,9.39,7.38,32.44,33.51,50.58,77.69,117.04
ENSG00000141933,0.5,5.84,4.1,8.78,12.29,9.69,5.66,13.56
ENSG00000141934,8.72,22.81,22.61,0.48,0.86,1.62,0.34,0.43
ENSG00000141946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141956,2.63,4.25,5.09,4.5,5.67,2.51,2.52,2.43
ENSG00000141959,17.4,59.04,68.75,102.7,95.98,52.88,80.91,41.9
ENSG00000141965,1.86,9.63,8.86,9.12,6.29,8.44,8.91,13.15
ENSG00000141968,0.04,0.12,0.13,0.0,0.0,0.0,0.0,0.0
ENSG00000141971,7.47,28.9,27.05,44.22,45.03,32.61,27.43,37.74
ENSG00000141977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141985,34.21,79.98,59.53,52.91,61.62,49.07,40.52,43.87
ENSG00000141994,25.18,44.78,31.6,16.34,15.71,10.82,11.66,15.68
ENSG00000142002,13.2,26.73,20.05,15.64,16.89,23.33,19.31,23.67
ENSG00000142025,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142039,8.96,30.19,29.7,26.7,22.83,13.47,14.55,19.48
ENSG00000142046,0.92,3.04,5.39,6.84,12.3,7.1,22.96,17.36
ENSG00000142065,5.57,2.62,7.05,5.51,5.11,3.0,3.09,4.39
ENSG00000142082,7.82,11.77,18.81,36.08,29.38,21.02,24.38,24.51
ENSG00000142089,183.81,657.42,376.86,456.2,769.53,752.24,488.96,594.36
ENSG00000142102,4.75,17.65,29.38,25.57,30.38,18.11,12.83,14.75
ENSG00000142149,3.93,9.49,10.76,6.57,12.49,10.04,4.94,8.31
ENSG00000142156,27.51,334.93,173.37,163.78,277.92,230.21,277.88,332.0
ENSG00000142163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142166,6.56,9.13,15.58,12.87,22.46,25.65,18.71,20.1
ENSG00000142168,268.74,285.07,241.19,237.21,202.39,198.3,193.43,231.24
ENSG00000142173,22.39,176.42,133.24,101.55,380.28,353.79,370.58,441.49
ENSG00000142178,5.51,3.54,3.4,19.2,23.1,35.52,32.99,5.59
ENSG00000142182,0.0,0.44,0.34,0.0,0.0,0.0,0.0,0.0
ENSG00000142185,0.07,0.81,0.31,0.04,0.19,0.07,0.01,0.08
ENSG00000142186,24.87,48.48,51.42,81.5,77.85,86.75,65.17,77.73
ENSG00000142188,7.15,10.34,14.05,18.14,21.44,12.85,23.61,32.4
ENSG00000142192,658.78,480.06,572.81,314.76,633.07,618.95,487.12,418.8
ENSG00000142197,1.78,2.24,3.82,2.82,8.65,7.68,3.86,4.97
ENSG00000142207,5.2,8.62,6.42,5.01,4.79,5.41,3.49,4.7
ENSG00000142208,25.58,99.24,91.78,139.72,133.81,137.42,116.94,169.4
ENSG00000142224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142227,2.3,10.62,13.67,29.81,63.12,83.05,99.35,136.1
ENSG00000142230,209.01,285.78,259.56,125.3,138.55,156.46,83.37,117.33
ENSG00000142233,0.02,0.1,0.27,0.26,0.58,0.36,0.41,0.3
ENSG00000142235,3.2,4.46,6.1,5.33,4.02,2.12,2.49,2.98
ENSG00000142252,9.71,32.44,30.25,32.52,26.69,28.85,18.63,21.08
ENSG00000142273,1.08,2.45,2.63,0.25,1.94,0.27,0.12,0.0
ENSG00000142279,2.32,15.89,19.0,13.22,14.52,14.21,17.3,25.19
ENSG00000142303,1.27,8.09,17.74,12.86,35.66,14.5,13.45,19.48
ENSG00000142319,0.03,0.07,0.28,0.0,0.16,0.0,0.0,0.0
ENSG00000142327,1.4,10.71,14.55,25.87,28.1,26.39,27.61,41.81
ENSG00000142330,5.04,14.6,14.7,20.22,17.72,10.36,12.4,23.02
ENSG00000142347,1.29,1.48,0.55,0.24,0.07,0.23,0.09,0.13
ENSG00000142396,33.56,44.61,39.37,33.11,27.42,29.26,21.5,28.76
ENSG00000142405,0.45,0.33,0.08,0.0,0.03,0.0,0.0,0.0
ENSG00000142408,2.18,0.53,1.44,0.62,0.52,0.22,0.22,0.66
ENSG00000142409,10.53,33.64,29.39,26.87,23.57,18.16,23.35,21.68
ENSG00000142444,7.11,16.11,17.54,16.5,17.46,16.98,11.08,24.6
ENSG00000142449,4.16,21.5,20.71,4.53,8.36,0.54,0.81,0.48
ENSG00000142453,64.2,99.39,83.0,68.88,66.33,41.31,49.48,58.08
ENSG00000142459,2.99,4.89,5.03,16.13,12.84,17.93,14.58,27.44
ENSG00000142484,0.0,0.0,0.0,0.31,1.58,0.0,0.0,0.0
ENSG00000142494,1.78,3.43,4.62,14.53,8.72,13.25,11.19,9.96
ENSG00000142507,94.0,199.9,172.43,138.02,110.71,139.68,93.27,139.95
ENSG00000142511,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
ENSG00000142512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142515,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0
ENSG00000142528,4.01,9.09,12.49,7.76,6.78,3.95,5.08,3.59
ENSG00000142530,2.34,2.95,4.4,7.0,5.55,2.83,6.31,4.36
ENSG00000142534,2086.17,2477.63,2302.66,2375.74,2450.53,1552.46,2069.35,1691.18
ENSG00000142538,0.0,0.0,0.0,2.07,1.52,1.62,0.0,0.0
ENSG00000142539,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.17
ENSG00000142541,2062.44,3171.43,2731.16,3745.05,3305.55,2001.51,3101.79,2538.13
ENSG00000142544,0.62,2.44,1.86,3.97,3.01,2.1,2.18,1.8
ENSG00000142546,35.46,63.84,63.42,66.54,65.63,65.65,69.0,57.19
ENSG00000142549,31.25,36.72,43.58,8.74,23.17,11.68,2.68,1.93
ENSG00000142552,5.71,4.16,4.59,6.13,21.06,53.85,36.21,27.89
ENSG00000142556,12.96,15.24,26.69,9.84,10.48,6.5,6.76,10.53
ENSG00000142583,0.19,0.13,0.02,0.18,0.94,0.13,0.59,1.51
ENSG00000142599,51.12,43.91,63.93,45.76,64.84,75.61,82.3,76.07
ENSG00000142606,0.26,0.69,1.05,0.65,0.8,0.29,0.53,0.58
ENSG00000142609,0.07,0.02,0.42,0.5,1.5,0.23,1.04,0.22
ENSG00000142611,0.65,0.5,1.04,14.42,15.56,17.62,30.02,27.53
ENSG00000142615,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
ENSG00000142619,0.09,0.49,0.3,0.0,0.04,0.0,0.0,0.0
ENSG00000142621,1.54,1.81,2.28,2.06,3.77,0.49,0.39,0.11
ENSG00000142623,0.03,0.0,0.09,1.05,0.72,0.43,0.81,0.61
ENSG00000142627,7.56,76.46,34.98,10.81,26.06,60.15,34.39,28.56
ENSG00000142632,7.19,14.03,13.52,2.15,5.09,4.37,2.28,4.9
ENSG00000142634,17.45,21.39,26.69,42.46,19.88,9.93,15.25,11.81
ENSG00000142655,8.11,16.18,20.04,19.76,19.5,22.16,17.42,16.45
ENSG00000142657,515.83,331.28,321.73,260.7,186.56,140.43,110.81,120.53
ENSG00000142661,0.03,0.23,0.16,0.59,0.11,0.34,0.48,1.18
ENSG00000142669,118.36,117.57,156.63,54.92,103.73,147.45,58.36,60.53
ENSG00000142675,2.24,7.45,11.56,5.84,7.89,4.89,2.52,2.51
ENSG00000142676,1920.93,2057.93,1958.86,1742.79,1797.47,1080.37,1525.97,1151.96
ENSG00000142677,0.15,0.02,0.02,0.02,0.38,0.03,0.03,0.07
ENSG00000142684,13.05,33.33,25.86,30.81,20.1,22.91,12.81,10.98
ENSG00000142686,4.25,5.79,8.63,3.15,5.72,7.77,4.89,15.22
ENSG00000142687,21.67,26.62,37.92,42.62,40.83,41.07,54.19,76.41
ENSG00000142694,0.54,18.18,14.44,7.22,35.43,26.59,15.06,26.0
ENSG00000142698,9.69,3.82,0.88,0.0,0.03,0.0,0.0,0.0
ENSG00000142700,0.0,0.0,0.68,0.02,0.05,0.0,0.03,0.0
ENSG00000142731,28.95,47.47,36.3,3.13,13.29,8.13,4.19,9.79
ENSG00000142733,6.57,4.29,3.94,8.38,11.12,13.02,10.9,18.53
ENSG00000142748,0.0,0.0,0.0,0.55,3.49,0.16,0.09,1.0
ENSG00000142751,12.24,25.97,19.68,25.48,24.34,26.01,17.18,20.69
ENSG00000142765,0.39,1.98,4.23,9.82,7.15,4.71,3.6,1.97
ENSG00000142784,3.99,14.57,20.61,33.86,27.92,22.63,33.84,40.46
ENSG00000142789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142794,10.02,15.11,13.9,11.17,11.54,12.08,6.82,9.4
ENSG00000142798,12.15,30.36,47.47,79.89,120.47,332.03,256.34,174.63
ENSG00000142856,47.72,36.29,63.27,9.06,17.89,6.35,8.75,10.03
ENSG00000142864,1446.4,771.14,737.65,563.79,453.91,361.38,372.61,316.58
ENSG00000142867,11.72,16.79,23.83,13.22,14.67,17.4,8.45,11.53
ENSG00000142871,25.77,41.29,32.7,24.12,85.45,226.55,84.02,59.86
ENSG00000142875,18.39,27.59,31.81,22.6,27.91,30.22,30.87,37.88
ENSG00000142892,20.05,27.73,34.13,18.28,22.05,18.62,17.47,25.81
ENSG00000142910,2.42,1.13,1.98,3.69,17.54,43.41,72.97,36.2
ENSG00000142920,0.1,1.27,1.57,2.42,3.75,2.8,2.92,2.3
ENSG00000142937,1101.73,2149.08,1903.21,2637.9,2320.15,1379.96,2205.89,1640.54
ENSG00000142945,63.94,68.37,64.72,9.15,26.57,24.49,16.59,6.6
ENSG00000142949,41.91,90.73,127.53,56.42,117.13,78.86,46.82,39.42
ENSG00000142959,0.35,0.57,0.82,1.51,1.31,0.87,0.77,0.72
ENSG00000142961,1.4,0.91,1.69,3.06,4.97,4.63,4.45,9.31
ENSG00000142973,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0
ENSG00000143001,0.11,0.18,0.06,0.0,0.07,0.0,0.0,0.07
ENSG00000143006,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143013,26.41,39.47,74.67,148.99,138.36,55.21,102.34,240.44
ENSG00000143028,0.54,1.06,0.05,10.99,4.74,11.27,4.18,9.81
ENSG00000143032,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143033,71.34,79.17,84.27,26.35,37.05,24.64,16.23,18.88
ENSG00000143036,1.97,1.88,4.55,1.53,5.54,4.3,2.36,3.58
ENSG00000143061,9.22,31.48,50.01,53.46,39.53,47.81,36.49,48.84
ENSG00000143067,7.6,11.22,10.63,7.58,8.62,9.66,10.42,11.49
ENSG00000143079,19.74,19.79,32.02,11.13,18.78,21.45,14.48,15.52
ENSG00000143093,10.16,27.1,34.13,28.51,30.3,26.08,19.82,30.03
ENSG00000143105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143106,94.54,180.23,125.73,103.89,89.98,98.45,66.37,71.21
ENSG00000143107,0.43,0.07,0.08,0.0,0.02,0.23,0.0,0.06
ENSG00000143110,0.29,0.0,0.46,1.65,1.53,0.48,1.91,1.57
ENSG00000143119,0.5,0.46,0.3,0.0,0.21,0.0,0.0,0.0
ENSG00000143125,0.0,0.42,0.2,0.2,1.22,0.47,0.06,0.0
ENSG00000143126,3.77,5.24,13.13,4.79,4.63,7.05,6.28,10.84
ENSG00000143127,0.02,0.01,0.33,0.53,1.01,0.22,2.31,5.16
ENSG00000143147,2.71,10.78,15.66,15.05,15.32,13.93,11.27,14.67
ENSG00000143149,26.91,59.19,57.86,42.0,48.91,32.62,36.42,42.82
ENSG00000143153,33.73,24.91,37.87,608.26,244.74,231.84,245.63,171.22
ENSG00000143155,27.66,32.5,36.06,41.42,37.68,43.0,32.88,40.62
ENSG00000143156,22.72,19.88,23.8,10.01,15.97,12.73,12.08,12.38
ENSG00000143157,14.22,32.47,36.66,44.34,28.1,29.91,33.46,32.43
ENSG00000143158,12.28,28.62,40.44,80.25,71.82,75.34,95.63,89.23
ENSG00000143162,15.36,22.09,53.07,79.02,37.15,22.53,24.64,25.61
