gene_id,heart18_0,heart18_2,heart18_4,heart18_6,heart18_10,heart18_15,heart18_20,heart18_40,heart18_60
ENSG00000103184,149,34,29,5,10,75,96.86,36,13.98
ENSG00000103187,4325,2544,1321,1582,1172,2306,4185,1678,890
ENSG00000103194,5193,3511,3988.96,3206.99,2393,2402.99,2849.97,1768.99,1441.88
ENSG00000103196,127,76,80,171,3976,5704,1737,3266,3739
ENSG00000103197,1606,1619,2558,2412,2879,2945,1805,2490,2057
ENSG00000103199,175,236,348,207,259,232,131,234,245
ENSG00000103200,0,0,0,0,0,0,0,0,0
ENSG00000103202,4518.51,3956,5776.5,5756.01,6257.54,4187.06,2740.33,2230.58,1618
ENSG00000103222,2003,2005,1565,922,940,1139,1184,913,745
ENSG00000103226,190.6,144.98,349.08,275.27,250.56,196.79,193.09,274.93,231.47
ENSG00000103227,49,111.03,205.26,159.25,220.14,215,95.48,284.03,258
ENSG00000103241,1,7,235,631,1084,515,216,174,145
ENSG00000103245,235,363,455,408,360,396,404,432,328
ENSG00000103248,100,178,350,273,324,362,206,283,291
ENSG00000103249,1360,1033,1521,1103,1392,1563,757,1193,1463
ENSG00000103253,212,146,76,96,212,171,128,104,151
ENSG00000103254,90,111,159,120,132,167,138,184,112
ENSG00000103257,14860.28,8791.8,2186.91,2365.76,1311.49,771.55,3454.88,1035.35,1621.94
ENSG00000103260,33,137,211,133,132,171,152,298,276
ENSG00000103264,473,522,453,335.53,428,545.27,436.41,796.93,834
ENSG00000103266,1002,1088,1407,1099,1381,1424,1373,1307,1138
ENSG00000103269,28,54,74,50,54,70,15,33,31
ENSG00000103274,593,731,749,724,580,600,860,696,633
ENSG00000103275,4210,4558,5015,3359,2404,2629,2774,2187,1812
ENSG00000103310,0,0,4,1,0,0,0,0,0
ENSG00000103313,0,0,0,1,0,1,0,0,1
ENSG00000103316,175,89,963,65,15,20,18,170,285
ENSG00000103319,965,483,762,692,1033,1113,934,2130,2221
ENSG00000103326,1515,1259,1532,843,672,636,536,515,345
ENSG00000103335,1729,799,2684,2379,2532,2165,2747,2541,2323
ENSG00000103342,8812.79,5269,4267,4775,3684,4104,7105,3752.87,3155
ENSG00000103343,320,255,320,228,307,372,286,236,225
ENSG00000103351,216,302,581,496,509,549,382,566,509.51
ENSG00000103353,4598,3642,4094,4241,3629,4092,3366,3505,2634
ENSG00000103355,2,2,0,0,0,0,0,0,0
ENSG00000103356,1915,1550,1217,914,814,659,787,516,417
ENSG00000103363,1174,1492,1805,1148,1154,1491,1151,1365,1055
ENSG00000103365,3171,3118,3084,3629,3193,3943,5288,3103,2176
ENSG00000103375,0,0,0,0,14,9,2,0,0
ENSG00000103381,469,438,454,688,608,573,731,584,493
ENSG00000103404,1008,1200,651,538.53,367,498,818,709,600
ENSG00000103415,756,677,510,608,874,1032,1666,861,701
ENSG00000103423,1808,1235,1282,1002,1018,1179,1572,1021,920
ENSG00000103426,0,0,0,0,0,24.53,0,11.3,0
ENSG00000103429,2024,1313,1620,1529,1714,1919,1689,1220,1043
ENSG00000103449,1998,4910,10088,2475,344,260,291,116,41
ENSG00000103460,421,83,159,47,43,31,9,7,9
ENSG00000103472,4.33,0,1.21,0,0,1.34,0,0,1.42
ENSG00000103479,713,750,1533,1232,1757,2151,1866,1938,1732
ENSG00000103485,2868,3400,5538,6348,8981,7963,3209,3076,1691
ENSG00000103489,1535,999,768,459,158,164,231,523,468
ENSG00000103490,142,111,127,38,55,39,23,43,32
ENSG00000103494,467,337,593,524,372,400,388,321,315
ENSG00000103495,7349,6033,9003.89,7348,5779,5818,7230,5625,4363.88
ENSG00000103496,579,518,591,579,661,703,623,710,634
ENSG00000103502,940,1506,1694,1572,1922,1804,1252,1414,1278
ENSG00000103507,1061,1241,1366,971,1043,1027,1084,950,675
ENSG00000103510,766,626,987,652,736,943,642,720,685
ENSG00000103512,4909.41,4148.23,5165.12,5283.2,3531.12,4360.79,5777.43,4154.98,3918.36
ENSG00000103522,24,4,3,4,0,0,0,10,2
ENSG00000103528,159,222.79,104,63,311.77,176,42.63,40,22
ENSG00000103534,139,63,68.25,37,4,3,0,0,0
ENSG00000103540,965,758,622,822,487,672,1141,761,635
ENSG00000103544,1072.72,1406.13,1995,1524,1687.45,1877.32,1592,1766,1506.51
ENSG00000103546,7,5.44,25,100,5.45,8,21,3,2
ENSG00000103549,1919,2017,2387,2232,2181,2150,1986,1994,1789
ENSG00000103550,3561,2850,2595,1416,813,756,927,503,369
ENSG00000103569,0,0,0,0,2,0,0,0,0
ENSG00000103591,1487,1592,1611,1359,1092,1255,1455,862,743
ENSG00000103599,8,39,84,43,50,91,49,35,22
ENSG00000103642,557,356,343,533,594,519,720,390,334
ENSG00000103647,103,115,34,50,162,252,111,386,350
ENSG00000103653,1256,1410,1741,1623,1351,1557,1720,1343,1044
ENSG00000103657,1410,764,1010,1745,1932,2149,2758,3642,3037
ENSG00000103671,403,560,665,738,634,699,691,528,495
ENSG00000103707,298,320,390,347,283,319,342,245,212
ENSG00000103710,107,502,850,443,247,439,62,395,496
ENSG00000103723,552,788,156,28,23,11,12,8,12
ENSG00000103740,105,9,8,7,7,8,18.01,2,6
ENSG00000103742,183,356,1713,1117,2298,2339,351,1855,2072
ENSG00000103769,3594,2988,2938,2964,2895,3380,3732,2420,2086
ENSG00000103811,171,260,394,120,487,488,242,150,257
ENSG00000103832,1,4,1.07,1,0,0,4,2,0
ENSG00000103852,402,353,717,702,764,765,497,664,556
ENSG00000103855,3138,2461,3259,2761,3061,3117,2260,2474,2196
ENSG00000103876,274,300,473,397,769,651,511,334,302
ENSG00000103888,18,13,11,227,1576,198,305,1000,1730
ENSG00000103932,1537,1573,1610,1067,904,935,1010,765,609
ENSG00000103942,652,265,142,91,285,311,336,242,154
ENSG00000103966,1587,1238,913,1409,2112,2966,3478,2361,1826
ENSG00000103978,1331,1093,1310,3927,1414,1333,1456,1175,1524
ENSG00000103994,3263,2411,2634,3908,3925,5239.99,5559,6855,5281
ENSG00000103995,450,350,397,330,176,229,432,180,95
ENSG00000104043,14,17,121,108,48,6,8,22,106
ENSG00000104044,9,18,42,2,28,21,18,3,3
ENSG00000104047,523,345,296.89,412.84,351.61,496.3,360.02,353,583
ENSG00000104055,0,0,0,0,0,0,0,0,0
ENSG00000104059,326,196,156,24,18,20,19,40,36
ENSG00000104064,935,683,778,779,409,457,558,431,328
ENSG00000104067,8383,6767,5970,11397,6524,7466,10835,8293,6643
ENSG00000104081,271,1217,2847,2117,1840,1875,413,2269,1208
ENSG00000104093,533,751,925,1508,1332,1425,1213,1203,1041
ENSG00000104112,2011,1286,397,227,18,9,7,5,4
ENSG00000104129,285,271,365,272,322,276,199,199,179
ENSG00000104131,3138,1357,1278,2423,1433,1858,3067,1240,1167
ENSG00000104133,1067,1451,1702,1884,1773,1974,1447,2051,1761
ENSG00000104140,40,62,21,4,2,4,7,6,3
ENSG00000104142,979,1159,772,757,682,838,780,778,806
ENSG00000104147,577,389,437,241,67,80,260,65,30
ENSG00000104154,5,82,25,108,178,332,386,460,443
ENSG00000104164,1517.99,2023,1491.95,1551,984.97,1295,1562,1326,1425.76
ENSG00000104177,3141,1514,1045,1080,697,1157,1430,776,521
ENSG00000104205,283,227,168,265,458.47,262.53,133.39,129,119.05
ENSG00000104213,114,70,46,48,76,98,118,220,248
ENSG00000104218,811,660,718,1515,727,559,479,369,298
ENSG00000104219,1006,1467,1008,798,591,599,845,645,499
ENSG00000104221,276,347,328,334,337,352,368,320,293
ENSG00000104228,802,646,509,490,438,443,399,410,501
ENSG00000104231,612,549,579,513,436,454,376,340,253
ENSG00000104237,1,1,0,0,1,2,7,19,11
ENSG00000104267,168,1490,853,394,193,167,137,71,37
ENSG00000104290,1529,1035,1100,1039,620,695,551,389,327
ENSG00000104299,545,575,746,514,391,457,345,278,273
ENSG00000104312,643,703,402,365,326,384,366,324,273
ENSG00000104313,16,187,214,46,157,209,107,78,27
ENSG00000104320,2244,2049,1450,1537,1014,1188,1500,1090,1196
ENSG00000104321,22.3,63.86,29,0,0,1,1,1,1
ENSG00000104324,34,44,142,193,645,599,239,654,662
ENSG00000104325,403,658,970,1200,1324,1712,1459,1307,869
ENSG00000104327,1212,1430,81,5,15,51,4,0,1
ENSG00000104331,2141,2950.6,5572,7372,5765,3823,4983,3361,3349
ENSG00000104332,19853,9537,7771,3497,2564,4721,2816,7894,8934
ENSG00000104341,12641,23315.97,14763.97,16987.95,9728,17363.95,20474,13708,7706
ENSG00000104343,761.02,553.49,497.17,714.61,553.33,686.92,614.6,506.51,486.42
ENSG00000104356,647,500,378,397,248,215,471,206,173
ENSG00000104361,42,77.27,127,129,247.8,480,438.18,757.44,755.54
ENSG00000104365,668,623,816,708,901,871,533,614,508
ENSG00000104368,191,73,376,1825,6335,5773,2819,1663,734
ENSG00000104369,1192,531,173,438,463,891,2137,1539,1221
ENSG00000104371,0,1834,2,0,0,0,0,1,2
ENSG00000104375,362,408,438,648,481,649,727,600,554
ENSG00000104381,1247,667,236,303,335,416,502,207,264
ENSG00000104388,1671,1866,1392,2326,2308,2837,3530,2717,2536
ENSG00000104408,11236.82,8810.71,9703.31,11368.07,11172.5,8645.25,5486.03,4643.49,3417.5
ENSG00000104412,686,732,734,979,868,824,846,668,638
ENSG00000104413,5006,2230,1777,452,214,146,167,18,11
ENSG00000104415,2,2,37,1102,3105,2832,2327,610,344
ENSG00000104419,89,100,335,841,1356,896,552,328,340
ENSG00000104427,282,265,445,1455,728,539,355,409,436
ENSG00000104432,1,0,0,0,0,7,0,4,19
ENSG00000104435,24,53,0,3,179,389,77,69,198
ENSG00000104442,1155,753,816,955,665,785,1129,720,663
ENSG00000104447,201,325,195,302,513,660,376,788,1032
ENSG00000104450,54,202,111,47,20,31,83,69,105
ENSG00000104472,892,711,594,422,387,477,503,358,368
ENSG00000104490,65,35,172,807,639,1435,230,563,627
ENSG00000104497,309,387,207,214,171,223,335,203,204
ENSG00000104499,0,0,0,0,0,0,0,0,0
ENSG00000104517,8570,3971,4170,4191,3374,3110,3013,3382,3469
ENSG00000104518,319,254,489,314,482,463,195,394,356
ENSG00000104522,1046,1000,875,667,801,860,887,732,567
ENSG00000104524,160,276,297,183,132,140,193,133,134
ENSG00000104529,4818.98,5391.99,6286.98,4098.99,4792,4725.99,4672.99,5067.97,3570.97
ENSG00000104537,0,0,0,1,0,2,0,1,1
ENSG00000104549,5939,3356,2540,3754,3272,2943,3529,1780,1049
ENSG00000104611,300,137,377,161,211,242,690,235,210
ENSG00000104613,1414,884,1093,826,718,797,848,800,807
ENSG00000104626,856,654,502,562,406,375,632,334,329
ENSG00000104635,10047,4510,4158,2770,1636,1593,3164,2190,2299
ENSG00000104643,1703.98,1114,812,1253,1383,1284,1620,1123,1008
ENSG00000104660,1483.69,1487.39,1641.61,3194.25,2310.14,1858.53,1932.44,1101.91,899.52
ENSG00000104671,566.31,564.61,579.39,711.75,654.86,768.47,925.56,677.09,669.48
ENSG00000104679,453,366,886,802,833,927,939,780,602
ENSG00000104687,2699,2214,1910,1646,1554,2060,2664,2112,1537
ENSG00000104689,394,178,34,11,12,24,23,37,36
ENSG00000104691,313,223,200,174,131,146,136,138,142
ENSG00000104695,2345.99,2605,2071,2545,2027,2144,2625,2574,2232
ENSG00000104714,760,626,607,474,403,427,393,228,214
ENSG00000104722,724,218,34,7,25,15,11,13,18
ENSG00000104723,1242,1556,2598,2156,2402,3587,3087,2935,2167
ENSG00000104728,2167.94,1113.07,1220.42,1186.1,1508.71,1437.86,1595.24,1597.32,1330
ENSG00000104731,1164,852,848,589,439,421,715,362,302
ENSG00000104738,12581,9629,7784,5195,1992,2426,4495,2436,1254
ENSG00000104755,0,0,0,0,0,0,0,0,0
ENSG00000104756,839,762.46,406,716,644.75,861.6,1620.89,897.96,871
ENSG00000104760,0,0,0,2,4,23,2,14,1
ENSG00000104763,906,733,980,1493,1738,3464,4135,4268,4275
ENSG00000104765,1005,963,1474,2152,2161,2766,1090,1513,2111
ENSG00000104774,757.55,1315.1,2555.01,1515.02,1756.52,1617.14,939.59,1276.05,957.98
ENSG00000104783,1,2,0,1,4,0,8,0,0
ENSG00000104804,8,13,15,11,13,17,9,7,0
ENSG00000104805,2306,3379,5797,5413,5888,6311,4500,4818,4362
ENSG00000104808,8,6,17,47,52,47,6,8,10
ENSG00000104812,1009,1393,1844,2308,2431,3587,3566,2817,1915
ENSG00000104814,38,68,52,17,14,5,4,1,1
ENSG00000104818,0,0,0,0,0,0,0,0,0
ENSG00000104823,1554,1581,1712,2107,2737,3113,2289.98,1699,1790
ENSG00000104824,14199.29,12628.46,12771.52,10356.61,7379.9,7738.34,9175.29,5785.36,4333.4
ENSG00000104825,847,555,278,254,276,311,372,267,278
ENSG00000104826,0,1,0,0,0,2,0,0,0
ENSG00000104827,0,0,0,0,0,0,0,0,0
ENSG00000104833,580.61,194.52,243.27,184.2,136.12,106.08,44.04,29.07,22.05
ENSG00000104835,726,620,905,476,398,390,394,275,194
ENSG00000104848,8,2,2,50,69,76,37,0,1
ENSG00000104852,5364,5451,5835,4598,4779,6024,3537,4232,3514
ENSG00000104853,2374,2385,2581,2501,2165,2297,2676,2128,2032
ENSG00000104856,151,131,48,52,53,74,108,181,245
ENSG00000104859,869,953,1192,895,733,711,599,574,499
ENSG00000104863,12,48,71,26,44,52,51,68,46
ENSG00000104866,587,549,715,603,705,857,580,706,532
ENSG00000104870,333,301,584,362,1106,1430,469,1470,1569
ENSG00000104872,1224,1198,1631,942,804,705,495,592,430
ENSG00000104879,5,25,89,1229,3520,9240,6223,7908,7763
ENSG00000104880,1209.91,1148.87,1312,964.72,1277.97,1055.41,849,893.93,801.4
ENSG00000104881,293,595,421,512,554,428,412,492,376
ENSG00000104883,9,14,42,28,24,55,18,25,38
ENSG00000104884,2273,1735,1926,1512,1111,1077,792,752,473
ENSG00000104885,1740,1768,3305,2483,1749,1679,1598,1508,1081
ENSG00000104886,1390,1898,1965,1223,1403,1547,1360,1028,754
ENSG00000104888,25,74,27,7,6,3,2,5,3
ENSG00000104889,694.11,855.89,948.74,478.4,175.35,272.74,447.55,224.72,97.01
ENSG00000104892,45,80,58,13,32,25,15,11,6
ENSG00000104894,2,10,7,6,2,3,3,3,4
ENSG00000104897,2594,2611,2756,1725,1921,1960,1270,1337,1052
ENSG00000104899,74,206,190,78,91,112,24,46,48
ENSG00000104901,6,16,14,8,22,33,5,5,5
ENSG00000104903,11,14,33,38,67,72,58,26,10
ENSG00000104904,7242,8212,7257,5207,4790,5696,7013,6676,5649
ENSG00000104907,1538,1072,794,532,473,594,500,414,399
ENSG00000104915,470,446,309,289,422,503,413,444,333
ENSG00000104918,0,0,0,0,0,0,0,0,0
ENSG00000104921,0,0,0,0,0,0,0,0,0
ENSG00000104936,504,972,1406,1611,2560,3331.22,2889,4780,4225
ENSG00000104938,0,0,0,0,7,4,5,1,0
ENSG00000104941,3,0,0,0,0,0,3,1,0
ENSG00000104946,681,646,817,597,628,715,377,782,737
ENSG00000104951,5.1,1.06,6.57,7.63,0,2.08,1,6.29,6.13
ENSG00000104953,18,45,174,103,88,89,60,53,41
ENSG00000104957,188,308,740,422,396,451,319,378,348
ENSG00000104960,2066.78,2691.12,4378.57,3301.58,3584,4273.61,2475.72,2869.5,1803.73
ENSG00000104964,2737,3815,7877,5711,5089,6295,6294,6777,5855
ENSG00000104967,1178,357,83,25,16,85,5,7,3
ENSG00000104969,2309,2278,2037,1514,1338,1762,1885,1414,1168
ENSG00000104970,0,0,0,0,0,0,0,0,0
ENSG00000104972,0,0,0,0,0,0,0,0,0
ENSG00000104973,1246.22,1744.88,1724.43,1434.42,1495,1599.39,1035.28,1028.5,850.27
ENSG00000104974,0,0,0,0,0,0,0,0,0
ENSG00000104976,254,222,378,265,305,310,265,279,212
ENSG00000104979,1121.83,1166.89,1487,962.77,998.8,1074.93,1264.94,1051.71,845
ENSG00000104980,2125,1294,921,806,841,882,1297,820,754
ENSG00000104983,80,89,149,65,59,79,54,76,38
ENSG00000104998,575,413,500,238,194,264,154,183,154
ENSG00000105011,510,1056,926,458,205,246,594,243,65
ENSG00000105048,749,2157,1756,247,914,819,356,65,58
ENSG00000105053,359,577,875,515,561,656,408,480,293
ENSG00000105058,1565,1359,1530,1773,1557,2107,1854,1586,1272
ENSG00000105063,2584.97,2226.57,2924.36,2571.89,2313.22,2819.95,3071.24,2869.53,2276.56
ENSG00000105072,143,115,238,160,190,165,110,150,156
ENSG00000105085,326.04,307.08,299.23,238.6,217.41,231.25,177.62,237.28,218.92
ENSG00000105088,910,655,499,267,116,153,112,148,165
ENSG00000105122,25,0,2,0,1,0,0,0,0
ENSG00000105127,1220,1097,1058,752,687,673,801,673,777
ENSG00000105131,698,408,235,30,15,27,14,11,12
ENSG00000105135,729,898,1037,766,907,1005,887,1049,1065
ENSG00000105136,227.44,224.68,272.37,252.81,279.61,297.67,143.85,248.46,212.88
ENSG00000105137,451,450,389,612,895,1034,1349,1789,1529
ENSG00000105141,0,0,0,0,0,0,0,0,0
ENSG00000105143,188,53,21,3,18,14,8,0,0
ENSG00000105146,64,65,29,14,9,10,7,13,11
ENSG00000105171,496,577,610,550,383,467,621,455,413
ENSG00000105173,1134,879,800,543,1347,844,422,297,173
ENSG00000105176,2289,1513,1671,1553,1607,1678,1548,1116,1037
ENSG00000105185,1160,972,886,1031,834,908,2052.98,791,685
ENSG00000105186,1637,1159,1230,612,597,441,397,486,434
ENSG00000105193,11078.34,12982.31,16357.46,7952.55,8891.72,8804.46,6987.73,8122.45,5782.77
ENSG00000105197,2199,2156,1492,1177,904,1011,1744,803,837
ENSG00000105198,0,0,0,0,0,0,0,0,0
ENSG00000105202,6406,5312,5072,2673,1844,1746,1864,1391,1142
ENSG00000105204,254,345,692,564,812,994,356,733,486
ENSG00000105205,0,0,0,0,1,0,0,0,0
ENSG00000105219,7,4,5,2,2,7,1,2,2
ENSG00000105220,10211.87,6151.54,4182.39,4949,5419,10910.31,12032.99,6334.06,5080
ENSG00000105221,2513,2643,3503,2887,3118,2925,2343,2926,2638
ENSG00000105223,2478,2668,6266,8279,13584,12194,6074,7905,7298
ENSG00000105227,156,264,359,265,633,434,148,274,277
ENSG00000105229,1120.3,976,1106,930,929,872,802,581,497
ENSG00000105245,414,522,377,439,636,673,585,628,685
ENSG00000105246,4,13,3,5,17,6,10,5,4
ENSG00000105248,527,326,354,298,211,245,252,236,202
ENSG00000105251,27,22,644,446,310,242,218,21,12
ENSG00000105254,1424.75,2175.02,1655.59,1411.75,1202.68,1343.82,1576.78,1216,1047.6
ENSG00000105255,777,782,529,328,151,116,127,64,25
ENSG00000105258,729,651,678,406,380,409,497,397,283
ENSG00000105261,0,0,1,0,0,0,0,0,0
ENSG00000105270,474,1176,1386,2084,1848,1744,654,1368,1479
ENSG00000105278,177,136,100,43,52,44,17,17,16
ENSG00000105281,7333,4447,3679,2780,1913,1219,2311,1316,2008
ENSG00000105287,1041,1067,1230,724,749,675,416,519,509
ENSG00000105289,116,138,439,81,125,101,8,10,6
ENSG00000105290,203,260,409,291,254,310,296,269,188
ENSG00000105298,794,740,907,593,582,643,560,570,544
ENSG00000105321,465,659,554,512,512,466,535,558,571
ENSG00000105323,10539,10535,10768,9835,8892,8895,9003,7226,6052
ENSG00000105325,670,892,1182,985,878,999,857,938,707
ENSG00000105327,206,219,167,85,114,109,72,169,289
ENSG00000105329,220,2138,2042,2204,1860,1936,1951,1905,1364
ENSG00000105339,78,84,98,105,375,297,179,186,147
ENSG00000105341,1463,1439,1510,1268,1252,1422,1631,1041,776
ENSG00000105352,0,0,0,0,0,0,0,0,0
ENSG00000105355,1219,1765,1885,1883,2256,2505,2437,2033,1570
ENSG00000105357,642,402,270,102,178,147,116,232,480.02
ENSG00000105364,1114,972,956,552,621,708,904,593,473
ENSG00000105366,0,0,0,0,0,0,0,0,0
ENSG00000105369,3,4,5,4,4,4,2,0,1
ENSG00000105370,0,0,0,0,2,0,0,1,0
ENSG00000105371,12,42,68,21,21,40,19,21,10
ENSG00000105372,9062,12235,16338,7029.99,9486,8001,5845,7405,5798
ENSG00000105373,3588,5423.99,7290.94,3644,4302.99,3845,1782,3917.99,2713
ENSG00000105374,0,1,0,1,0,0,0,0,0
ENSG00000105376,15,20,13,4,17,20,12,40,68
ENSG00000105379,385,729,778,985,1147.68,1478.75,1215.74,904,848
ENSG00000105383,4,10,2,5,0,2,0,0,0
ENSG00000105388,0,0,0,0,0,0,0,0,0
ENSG00000105392,1,9,2,2,1,0,1,0,0
ENSG00000105393,1742,2187,2389,1916,1501,1827,1715.55,1719,1286.25
ENSG00000105397,382,399,731,1010,1317,1610,1291,1433,1278
ENSG00000105398,0,0,0,1,32,23,0,0,0
ENSG00000105401,4254,4011.1,4034,3134,3009,3550,3543,2740,2195
ENSG00000105402,989.78,1023.19,1159.03,1164.02,954.04,1170.3,1188.87,1189.62,1166.74
ENSG00000105404,615,647,824,561,657,734,658,916,691
ENSG00000105409,1135,245,48,222,581,1118,1375,273,654
ENSG00000105419,480.21,2963.54,2017.05,1045.46,757.93,545.81,280.29,380.22,220.78
ENSG00000105426,3593,6853,4209,2540,2614,2502,1235,3144,2809
ENSG00000105427,19,30,15,6,11,8,6,6,1
ENSG00000105428,0,0,0,0,0,0,0,0,0
ENSG00000105429,1378,1714,3204,3529,3073,3550,3244,3537,2750
ENSG00000105438,5293,6350,9457,7369,9388,7367,4876,4621,3704.61
ENSG00000105443,1567,2251,3340,3049.92,2904,3031,1756,1931,1580
ENSG00000105447,2118,1472,1045,834,626,546,1051,593,541
ENSG00000105464,292,79,61,84,302,425,230,599,532
ENSG00000105467,1,1,0,2,1,0,0,0,0
ENSG00000105472,46,31,70,54,178,334,92,683,547
ENSG00000105479,10,33,24,9,29,20,3,8,8
ENSG00000105483,313,504,915,1038,818,1034,728,621,515
ENSG00000105486,2088,2235,2153,1351,677,754,1032,672,404
ENSG00000105492,11,19,2,1,5,2,3,0,0
ENSG00000105497,327,315,438,393,323,316,254,297,304
ENSG00000105499,109,25,8,34,71,193,104,529,820
ENSG00000105501,1,0,0,0,0,0,0,0,0
ENSG00000105507,0,0,0,0,0,0,0,0,0
ENSG00000105509,3,3,0,5,4,5,8,0,0
ENSG00000105514,565.72,706.7,601.93,558.2,926.76,807.08,390.67,410.04,276.02
ENSG00000105516,65,70,174,33,82,102,22,61,47
ENSG00000105518,468.28,530.3,536.07,372.8,421.24,555.92,521.33,448.96,424.98
ENSG00000105519,15,52,165,113.03,237,147.09,30,114,119
ENSG00000105520,284,260,108,146,380,731,642,1329,1315
ENSG00000105523,19,26,30,6,17,4,2,0,0
ENSG00000105538,48,22,37,40,33,138,11,15,12
ENSG00000105549,0,0,0,0,0,0,0,0,0
ENSG00000105550,3,0,0,0,0,0,0,0,0
ENSG00000105552,455,318,977,732,1060,940,908,756,508
ENSG00000105556,775,925,1051,801,663,791,701,645,497
ENSG00000105559,203,158,257,359,599,1274,700,1411,1595
ENSG00000105568,7498,8915,9589,7519,7775,9214,7628,7570,5893
ENSG00000105576,3089,2999,2206,2099,2151,2111,2180,2027,1719
ENSG00000105583,649.22,721.96,1013.92,835.81,909.26,1014.24,942.69,948.88,846.47
ENSG00000105605,842,366,158,21,3,2,4,4,5
ENSG00000105607,721,575,744,472,383,408,603,347,290
ENSG00000105609,0,0,0,0,0,0,0,0,0
ENSG00000105610,8,26,104,49,9,3,3,2,1
ENSG00000105612,468,554,541,324,292,377,250,530,528
ENSG00000105613,266,172,141,58,55,64,37,16,9
ENSG00000105617,103,150,137,109,136,163,191,155,132
ENSG00000105618,1928,1540,1646,1410,1241,1331,1491,1155,995
ENSG00000105619,190,297,317,255,268,329,330,278,204
ENSG00000105639,90,64,127,26,58,190,100,353,351
ENSG00000105640,14308.88,17313.79,22182.03,10002.88,12761.3,11830.6,8314.25,10280.21,6976.84
ENSG00000105641,32,15,2,1,0,0,0,0,0
ENSG00000105642,92,101,152,59,16,29,9,11,7
ENSG00000105643,68,202,111,32,19,40,10,34,66
ENSG00000105647,1277.46,1241.15,2193.63,2006.43,2122.37,3184.2,1811.68,3512.2,2167.66
ENSG00000105649,177,111,66,89,85,118,103,84,57
ENSG00000105650,5.53,10.25,24,3.89,8.94,3.1,3,9.91,8.66
ENSG00000105655,956,1394,3209,3506,3659,4432,2381,2703,1596
ENSG00000105656,329,377,412,466,456,417,289,311,290
ENSG00000105662,148,315,917,549,650,641,288,770,888
ENSG00000105664,0,1,0,0,0,12,7,190,1269
ENSG00000105668,7,6,4,0,3,0,1,1,1
ENSG00000105669,992.98,1545,1996,1762.97,1536,2065.9,1740.48,1569,1188
ENSG00000105671,706,617,563,534,582,700,895,763,626
