gene_id,rep1_d_13,rep1_d_20,rep1_d_30,rep2_d_13,rep2_d_20,rep2_d_30,rep3_d_13,rep3_d_20,rep3_d_30
ENSG00000232228.1,0,0,0,0,0,0,0,0,0
ENSG00000229948.2,0,0,4,0,1,0,3,0,0
ENSG00000196975.16,470,1007,267,452,688,366,449,382,180
ENSG00000231024.1,0,0,2,1,0,2,0,0,0
ENSG00000087338.5,897,538,532,522,420,551,805,334,315
ENSG00000275381.1,3,3,1,0,0,1,4,5,0
ENSG00000270723.1,4,0,1,0,0,0,2,0,0
ENSG00000124380.11,535,508,432,583,427,387,519,519,241
ENSG00000059728.11,139,450,405,238,341,375,240,233,210
ENSG00000244617.2,29,20,49,27,32,40,49,20,13
ENSG00000179818.14,364,284,399,264,349,215,476,208,224
ENSG00000263669.2,0,0,0,0,0,0,0,0,0
ENSG00000169564.7,489,932,644,605,612,849,746,711,525
ENSG00000233060.1,0,0,0,0,0,0,0,0,0
ENSG00000225392.1,0,0,0,0,0,0,1,0,0
ENSG00000231327.1,9,13,19,22,5,14,39,11,15
ENSG00000115998.7,99,144,165,91,92,145,91,71,104
ENSG00000116001.17,3950,2620,2897,2066,2705,2106,3473,1593,1457
ENSG00000221238.1,0,0,0,0,0,0,0,0,0
ENSG00000231414.1,0,2,3,0,0,2,0,0,0
ENSG00000116005.12,1808,2662,4372,1861,2044,3719,2150,2743,2600
ENSG00000143977.14,1160,773,750,1759,488,1127,1409,686,462
ENSG00000035141.8,1169,1058,1119,1228,685,1306,1103,932,895
ENSG00000233849.1,0,0,0,0,0,0,0,0,0
ENSG00000235289.1,0,0,0,0,0,0,0,0,0
ENSG00000229229.1,0,0,0,0,0,0,0,0,0
ENSG00000163235.16,28,16,4,19,6,7,50,16,11
ENSG00000224606.1,0,3,0,0,0,0,0,0,0
ENSG00000075340.23,334,992,1741,289,622,1012,723,705,1189
ENSG00000286979.1,0,0,0,0,0,0,0,0,0
ENSG00000235035.1,0,0,0,0,0,0,0,0,0
ENSG00000183733.6,0,0,0,0,0,0,0,0,0
ENSG00000228034.1,0,0,0,0,0,0,0,0,0
ENSG00000152672.8,0,0,0,0,0,0,0,0,0
ENSG00000231386.1,0,0,0,0,0,0,0,0,0
ENSG00000116031.9,2,0,0,0,0,0,0,0,0
ENSG00000237751.2,0,0,0,1,0,0,1,0,0
ENSG00000277764.1,0,0,0,0,0,0,0,0,0
ENSG00000116035.4,3,3,1,0,0,3,2,0,0
ENSG00000116039.13,2,0,0,0,0,0,2,0,0
ENSG00000258881.6,0,4,0,4,0,3,7,0,3
ENSG00000239322.1,0,0,0,0,0,0,0,0,0
ENSG00000226186.1,0,0,0,0,0,0,0,0,0
ENSG00000241159.3,0,0,0,0,0,0,3,0,0
ENSG00000144031.12,9,19,9,12,4,3,22,13,3
ENSG00000144043.12,579,1576,1444,1206,1007,1608,743,1322,679
ENSG00000228384.4,2,2,1,2,3,8,0,2,0
ENSG00000236469.1,0,0,0,0,0,0,1,0,0
ENSG00000205847.6,4,0,0,0,0,0,1,0,0
ENSG00000234485.5,0,0,0,0,0,0,1,0,0
ENSG00000234896.1,0,0,0,0,0,0,0,0,0
ENSG00000124357.13,687,1002,1172,988,768,1514,692,620,568
ENSG00000272735.1,1,1,1,0,0,0,7,1,4
ENSG00000124370.11,230,141,122,129,168,149,179,123,98
ENSG00000288065.1,31,31,21,6,40,15,22,3,13
ENSG00000124383.9,728,646,655,762,530,826,601,508,329
ENSG00000233870.1,0,0,0,0,0,1,0,1,0
ENSG00000124374.9,517,119,1139,148,79,214,458,141,1125
ENSG00000075292.19,2132,1676,3423,1583,1656,2444,2260,1134,1981
ENSG00000281195.1,20,15,46,3,26,19,22,6,19
ENSG00000200779.1,0,0,0,0,0,0,0,0,0
ENSG00000135636.14,1008,1576,3450,2148,753,3397,1089,1938,2829
ENSG00000233971.1,0,0,0,0,0,0,0,0,0
ENSG00000003137.8,12,360,421,468,466,252,55,324,111
ENSG00000144036.16,800,1837,4523,1222,1147,2476,1346,1928,2898
ENSG00000228568.1,0,0,0,0,0,0,0,0,0
ENSG00000222536.1,0,0,0,0,0,0,0,0,0
ENSG00000212378.1,0,0,0,0,0,0,0,0,0
ENSG00000116096.6,160,384,391,219,208,396,158,251,278
ENSG00000135638.14,13,16,2,6,37,7,17,0,2
ENSG00000278060.1,0,2,0,0,0,0,0,0,0
ENSG00000144040.13,225,238,318,277,179,271,302,113,191
ENSG00000135631.17,446,2133,2433,430,1819,2021,553,1162,1038
ENSG00000272702.1,6,5,4,0,8,2,13,5,4
ENSG00000214513.4,0,0,0,0,0,0,0,0,0
ENSG00000135632.12,581,554,529,588,377,483,641,398,285
ENSG00000135617.4,249,424,511,530,330,973,330,517,570
ENSG00000135624.16,5291,4933,5393,7156,2870,8830,5744,4261,3887
ENSG00000163013.11,201,408,256,116,285,301,238,364,178
ENSG00000135625.8,0,3,1,3,0,7,8,2,0
ENSG00000252988.1,0,0,0,0,0,0,0,0,0
ENSG00000287435.1,0,0,0,0,0,0,0,0,0
ENSG00000285068.1,0,0,0,0,0,0,3,0,0
ENSG00000214484.3,0,0,0,0,0,0,0,0,0
ENSG00000116127.19,672,351,1013,379,307,530,865,263,499
ENSG00000230002.3,24,5,6,14,3,12,23,10,3
ENSG00000284902.1,0,0,2,0,2,0,0,0,0
ENSG00000144035.4,0,1,1,0,0,0,1,0,1
ENSG00000163016.10,0,3,1,4,1,0,5,0,2
ENSG00000204872.4,0,0,0,3,2,0,0,0,0
ENSG00000144034.16,351,261,328,437,172,370,400,211,193
ENSG00000273245.1,3,2,4,0,1,4,4,0,0
ENSG00000280037.1,5,0,0,3,5,0,2,1,2
ENSG00000144048.10,331,391,248,294,303,326,325,201,124
ENSG00000187833.7,0,0,1,0,0,1,0,0,1
ENSG00000287250.1,0,2,1,0,2,7,1,0,0
ENSG00000124356.16,877,813,773,585,646,742,747,571,343
ENSG00000286244.1,6,5,5,3,2,4,1,1,5
ENSG00000271536.1,0,0,0,0,0,0,0,0,0
ENSG00000163017.14,106,1943,2611,162,3405,3936,165,288,40
ENSG00000114956.20,849,560,497,846,425,625,830,386,226
ENSG00000237883.2,15,10,12,10,17,10,19,5,5
ENSG00000201876.1,1,0,0,3,0,0,1,0,0
ENSG00000235499.1,15,31,82,10,35,53,40,14,51
ENSG00000187605.15,972,1273,2362,661,1219,1700,1296,849,1070
ENSG00000279181.1,0,0,0,0,0,1,0,0,2
ENSG00000257800.1,22,43,138,19,45,85,47,40,79
ENSG00000217702.3,11,10,42,1,6,21,13,15,19
ENSG00000163170.12,131,130,107,300,67,260,191,149,110
ENSG00000225439.3,148,164,151,140,109,165,142,180,66
ENSG00000114978.18,1904,1965,2558,1350,1697,2278,1894,1394,1114
ENSG00000279201.1,0,0,0,0,0,0,0,0,0
ENSG00000279070.2,0,0,1,2,0,2,1,3,0
ENSG00000065911.12,1742,1769,1886,2638,1390,1697,1489,1279,338
ENSG00000264324.1,1,1,2,0,3,4,2,4,2
ENSG00000188687.17,39,12,30,6,17,5,23,9,18
ENSG00000229798.1,0,0,0,0,0,0,2,1,0
ENSG00000252214.1,0,0,0,0,3,0,0,0,0
ENSG00000234632.1,0,0,1,0,0,0,0,0,1
ENSG00000225658.1,1,0,0,0,0,0,0,0,0
ENSG00000204843.12,3146,4531,7712,2977,3125,7451,3188,3882,5329
ENSG00000237737.6,2,0,6,4,1,6,5,7,10
ENSG00000159239.13,1,0,0,0,1,0,1,0,1
ENSG00000234521.2,0,0,0,0,0,0,0,0,0
ENSG00000284308.1,9,6,13,1,5,5,13,4,4
ENSG00000286623.1,1,1,0,0,0,0,1,0,0
ENSG00000233155.1,6,1,2,3,0,6,9,3,5
ENSG00000005448.17,515,212,273,257,159,260,759,113,153
ENSG00000114993.17,895,674,713,662,692,871,596,335,336
ENSG00000115274.15,15,5,1,8,18,15,15,6,2
ENSG00000274049.4,0,0,0,0,0,0,0,0,0
ENSG00000239779.7,362,178,466,175,181,459,434,131,383
ENSG00000115275.14,1737,1550,966,1043,1162,1364,1390,908,446
ENSG00000286883.1,0,0,0,0,0,0,0,0,0
ENSG00000204822.7,0,0,0,0,0,0,0,0,0
ENSG00000135637.14,219,176,269,119,206,174,192,111,128
ENSG00000115282.21,465,276,381,263,198,314,447,148,177
ENSG00000179528.16,15,3,1,3,1,2,12,2,10
ENSG00000272183.1,4,1,1,1,0,3,0,0,4
ENSG00000257702.3,29,13,3,6,3,9,23,8,1
ENSG00000115289.14,87,113,86,107,78,111,144,65,59
ENSG00000115297.11,82,1,3,2,0,2,11,2,1
ENSG00000144045.14,50,6,2,0,1,4,7,0,4
ENSG00000115307.17,1219,1320,948,1276,840,1115,1262,922,553
ENSG00000115317.12,417,288,493,391,221,516,444,237,372
ENSG00000115318.12,555,272,151,137,247,333,868,110,59
ENSG00000115325.13,188,280,225,225,225,372,298,127,117
ENSG00000159374.17,1,2,0,0,1,1,2,0,1
ENSG00000233872.1,0,0,0,0,0,0,0,0,0
ENSG00000108442.2,0,0,0,0,0,0,0,0,0
ENSG00000135622.13,114,409,415,147,225,534,357,215,165
ENSG00000287687.2,1,1,3,0,0,0,0,6,0
ENSG00000224646.2,0,0,0,0,0,0,1,0,0
ENSG00000286739.1,1,0,0,1,0,0,4,0,0
ENSG00000272711.1,108,74,51,96,43,79,102,47,45
ENSG00000159399.10,2050,1507,1214,1739,869,1973,2338,2229,869
ENSG00000204792.2,29,25,48,21,21,24,27,18,29
ENSG00000236209.1,9,2,10,0,3,0,6,2,0
ENSG00000230836.1,3,0,3,1,0,0,3,3,1
ENSG00000115350.12,192,460,507,383,228,722,261,368,492
ENSG00000115353.11,4,0,5,10,3,1,2,0,0
ENSG00000263909.1,0,0,0,0,0,0,0,0,0
ENSG00000270571.2,4,0,0,9,1,0,3,0,0
ENSG00000236167.1,0,0,0,0,0,0,0,0,0
ENSG00000115363.14,77,249,81,107,160,218,58,84,14
ENSG00000237293.1,0,0,0,0,0,0,0,0,0
ENSG00000238410.1,0,0,0,0,0,0,0,0,0
ENSG00000231172.2,0,0,0,0,0,1,0,0,0
ENSG00000230477.1,0,0,0,0,0,0,0,0,0
ENSG00000221638.2,0,0,0,0,0,0,0,0,0
ENSG00000115364.14,1002,1007,1340,924,735,1075,1106,913,685
ENSG00000226247.1,1,1,0,0,0,0,0,0,0
ENSG00000005436.14,441,379,514,227,319,265,476,241,245
ENSG00000270696.1,0,0,0,0,0,0,0,0,2
ENSG00000271452.1,3,8,7,3,5,15,5,6,5
ENSG00000270462.1,2,0,4,0,0,1,3,2,2
ENSG00000286045.1,2,5,2,0,3,4,17,1,0
ENSG00000270996.1,2,3,10,0,9,2,8,6,5
ENSG00000287474.1,0,0,0,0,0,0,0,0,0
ENSG00000233107.1,0,0,0,0,0,0,0,0,0
ENSG00000287172.1,5,1,0,0,0,0,0,7,2
ENSG00000287749.1,0,2,0,7,0,0,6,0,0
ENSG00000228209.1,0,0,0,0,0,0,0,0,0
ENSG00000271356.1,0,0,0,0,0,0,0,0,0
ENSG00000200488.1,0,0,1,1,0,0,0,0,0
ENSG00000251947.1,0,0,0,0,0,0,0,0,0
ENSG00000287026.1,0,0,0,0,0,0,1,0,0
ENSG00000287130.1,0,0,0,0,0,0,0,0,0
ENSG00000286202.1,0,0,0,0,0,0,0,0,0
ENSG00000176204.13,53,100,281,37,181,185,116,30,42
ENSG00000200028.1,0,0,0,0,0,0,0,0,0
ENSG00000287025.1,0,0,0,0,0,0,0,0,0
ENSG00000234653.1,0,0,0,0,0,0,4,0,0
ENSG00000286932.1,0,0,1,0,0,0,1,0,0
ENSG00000227088.2,0,0,0,0,0,0,1,0,1
ENSG00000230968.1,0,0,0,0,0,0,0,0,0
ENSG00000237077.1,0,0,0,0,0,0,0,0,0
ENSG00000233605.3,0,0,0,0,0,0,0,0,0
ENSG00000229494.2,0,0,0,0,0,0,0,0,0
ENSG00000214429.3,0,0,1,0,0,0,0,0,0
ENSG00000270470.1,0,0,0,0,0,0,0,0,0
ENSG00000234877.2,0,0,0,0,0,0,0,0,0
ENSG00000286260.1,0,0,0,0,0,0,0,0,0
ENSG00000202423.1,0,0,0,0,0,0,0,0,0
ENSG00000200048.1,0,0,0,0,0,0,0,0,0
ENSG00000143954.13,0,0,0,0,0,2,0,0,0
ENSG00000172023.8,0,0,0,0,0,0,0,0,0
ENSG00000115386.6,3,0,0,0,0,0,2,0,0
ENSG00000204787.8,0,0,0,0,0,0,0,0,0
ENSG00000172016.16,9,0,1,3,0,0,0,0,0
ENSG00000224879.1,0,0,0,0,0,0,0,0,0
ENSG00000066032.18,674,26,12,180,6,23,2569,11,6
ENSG00000286227.1,0,0,0,0,0,0,0,0,0
ENSG00000229385.2,7,0,0,0,0,0,28,0,0
ENSG00000277171.1,0,0,0,0,0,0,1,0,0
ENSG00000230237.1,0,0,0,0,0,0,0,0,0
ENSG00000252031.1,0,0,0,0,0,0,0,0,0
ENSG00000266436.1,0,0,0,0,0,0,0,0,0
ENSG00000276917.1,0,0,0,0,0,0,0,0,0
ENSG00000224731.1,0,0,0,0,0,0,2,0,0
ENSG00000223427.1,0,1,0,1,0,0,2,0,0
ENSG00000162951.11,441,211,121,227,217,168,940,41,15
ENSG00000237031.7,0,0,0,2,0,0,4,0,0
ENSG00000230975.1,0,0,0,2,0,0,0,0,0
ENSG00000234429.1,0,0,0,0,0,0,0,0,0
ENSG00000231722.1,0,0,0,0,0,0,0,0,0
ENSG00000235519.3,0,0,0,0,0,0,0,0,0
ENSG00000200890.1,0,0,0,0,0,0,0,0,0
ENSG00000233444.1,0,0,0,0,0,0,0,0,0
ENSG00000242118.3,0,0,0,0,0,0,0,0,0
ENSG00000231781.1,0,0,0,0,0,0,0,0,0
ENSG00000229560.1,0,0,0,0,0,0,0,0,0
ENSG00000252897.1,0,0,0,0,0,0,0,0,0
ENSG00000201311.1,0,0,0,0,0,0,0,0,0
ENSG00000237498.3,0,0,0,0,0,0,0,0,0
ENSG00000226860.1,0,0,0,0,0,0,0,0,0
ENSG00000226700.1,0,0,0,0,0,0,0,0,0
ENSG00000225045.1,0,0,0,0,0,0,0,0,0
ENSG00000224695.1,0,0,0,0,0,0,0,0,0
ENSG00000227789.1,0,0,0,0,0,0,0,0,0
ENSG00000286211.1,0,0,0,0,0,0,0,0,0
ENSG00000168129.8,0,0,0,0,0,0,0,0,0
ENSG00000223977.1,0,0,0,3,0,0,0,0,1
ENSG00000232548.1,0,0,0,0,0,0,0,0,0
ENSG00000224627.1,0,0,0,0,0,0,0,0,0
ENSG00000199295.1,0,0,0,0,0,0,0,0,0
ENSG00000228225.1,0,0,0,0,0,0,0,0,0
ENSG00000228902.1,0,0,0,0,2,0,0,0,0
ENSG00000182814.7,3,0,0,2,0,4,1,4,2
ENSG00000228272.1,0,0,0,0,0,0,0,0,0
ENSG00000163541.12,1358,1433,1870,1783,1032,2084,1304,1726,1546
ENSG00000115423.19,46,3,69,11,2,16,87,7,30
ENSG00000259056.1,1,0,2,0,0,1,0,0,0
ENSG00000235847.2,0,0,0,3,0,0,2,0,3
ENSG00000186854.11,31,3,5,14,5,6,24,4,2
ENSG00000276362.1,0,0,0,0,0,0,0,0,0
ENSG00000213400.3,0,0,0,0,0,0,1,0,0
ENSG00000034510.6,7774,12982,8861,15582,8482,15006,8847,9680,5173
ENSG00000213399.3,1,0,3,0,0,1,0,1,0
ENSG00000287625.1,30,18,13,11,13,18,15,7,6
ENSG00000176407.18,1087,1601,1855,1460,1183,1783,1413,1570,1157
ENSG00000260840.2,1,0,0,1,0,1,0,1,0
ENSG00000235463.1,0,0,0,0,0,0,0,0,0
ENSG00000225787.1,2,1,0,0,0,1,2,0,0
ENSG00000152284.5,942,733,583,586,714,844,679,457,330
ENSG00000231134.1,0,1,4,4,0,0,1,0,0
ENSG00000200701.1,0,4,0,0,0,0,0,0,0
ENSG00000230299.1,0,1,0,1,0,0,0,0,0
ENSG00000246575.2,9,6,4,1,4,9,4,2,6
ENSG00000152291.14,2054,3766,3953,2070,3002,3862,2052,2867,1727
ENSG00000239143.1,0,0,0,0,0,5,0,0,0
ENSG00000270532.1,2,0,0,0,0,1,0,0,0
ENSG00000042445.14,303,518,459,350,449,619,349,317,197
ENSG00000115459.18,259,210,240,151,203,201,224,125,107
ENSG00000271014.1,0,1,3,0,0,0,0,0,0
ENSG00000202382.1,3,1,0,0,6,0,1,0,0
ENSG00000278590.1,4,0,4,0,5,0,1,2,0
ENSG00000273196.1,0,0,1,0,0,0,0,0,0
ENSG00000042493.16,299,211,52,225,99,174,277,121,30
ENSG00000286011.1,0,3,1,5,1,0,4,1,0
ENSG00000152292.17,0,1,0,0,0,2,1,0,0
ENSG00000207207.1,0,0,0,0,0,0,0,0,0
ENSG00000244399.3,0,0,0,0,0,0,0,0,0
ENSG00000199936.1,0,0,0,0,0,0,0,0,0
ENSG00000229648.1,0,0,0,0,0,0,0,0,3
ENSG00000286532.1,78,42,50,48,59,38,95,48,14
ENSG00000168906.13,5981,4121,3884,3818,3529,3617,5893,2914,2086
ENSG00000115486.12,605,916,881,632,663,1113,848,445,328
ENSG00000118640.11,333,137,22,160,93,78,199,94,41
ENSG00000276281.1,0,0,0,0,0,0,1,0,0
ENSG00000168899.5,146,106,25,263,37,108,570,189,65
ENSG00000168894.10,828,876,517,911,497,637,1030,978,370
ENSG00000168890.14,332,344,157,227,274,231,363,231,113
ENSG00000168883.20,1179,980,1014,1072,718,1138,1210,960,548
ENSG00000168887.11,1040,620,2085,483,720,1010,1390,647,1189
ENSG00000168878.19,2,0,2,0,2,0,3,1,0
ENSG00000115523.17,5,0,1,0,0,0,7,0,0
ENSG00000203363.2,0,0,0,0,0,0,0,0,0
ENSG00000199687.1,0,0,0,0,0,0,0,0,0
ENSG00000168874.13,152,137,246,64,110,351,832,97,258
ENSG00000278783.1,1,1,4,0,2,1,7,1,0
ENSG00000229498.1,4,1,0,0,0,2,3,1,0
ENSG00000252321.1,0,0,0,0,0,1,0,0,0
ENSG00000115525.18,421,4882,736,649,1679,2007,569,1319,142
ENSG00000232504.5,6,14,8,0,12,9,6,4,1
ENSG00000272564.1,0,2,1,0,2,2,0,0,0
ENSG00000287628.1,0,2,0,0,0,0,0,0,0
ENSG00000068654.16,1334,2008,2614,1581,1331,3032,1277,1240,1554
ENSG00000132300.19,2366,1901,2031,1802,1157,1854,2122,1669,1211
ENSG00000208772.1,25,12,13,15,14,12,20,11,2
ENSG00000132305.20,2160,2521,3371,2322,1945,3199,2110,2539,2411
ENSG00000200241.1,1,0,1,0,0,0,1,0,1
ENSG00000265420.1,0,0,0,0,0,1,0,0,0
ENSG00000273080.1,10,16,26,19,5,9,19,11,3
ENSG00000132313.15,591,702,756,736,509,868,604,652,488
ENSG00000068615.19,384,819,1094,856,675,952,561,1268,935
ENSG00000202537.1,0,0,1,0,0,0,1,0,0
ENSG00000251974.1,0,0,0,0,0,0,0,0,0
ENSG00000115548.17,1160,1581,1990,910,1583,1383,1345,1353,1045
ENSG00000115561.16,756,1152,1645,734,943,1244,944,788,936
ENSG00000249884.8,8,6,9,3,6,5,6,2,10
ENSG00000200563.1,0,0,0,0,1,0,0,0,0
ENSG00000228363.2,13,12,56,3,7,16,9,2,26
ENSG00000239305.7,406,914,2006,447,943,1150,585,757,1201
ENSG00000153561.13,1318,2065,6211,1089,1495,2955,1692,1911,3984
ENSG00000153563.16,1,7,2,2,2,5,5,3,1
ENSG00000172116.23,0,0,1,0,0,0,0,0,0
ENSG00000233673.7,0,2,0,0,0,1,0,0,0
ENSG00000213605.2,0,0,0,1,0,0,0,0,0
ENSG00000187627.16,5,7,11,6,1,10,4,1,5
ENSG00000231351.2,29,43,68,32,27,107,55,25,54
ENSG00000226114.1,0,0,0,0,0,0,0,0,0
ENSG00000183281.14,4,11,23,6,25,5,9,0,9
ENSG00000285793.1,85,73,169,29,67,62,125,43,58
ENSG00000231259.5,0,0,0,0,0,0,0,0,0
ENSG00000266931.2,0,0,0,0,0,0,0,0,0
ENSG00000287931.1,0,6,5,3,2,0,0,1,1
ENSG00000230395.1,0,0,2,0,0,0,0,0,2
ENSG00000204745.4,27,57,39,34,26,29,21,16,9
ENSG00000264793.1,0,0,0,0,0,0,0,0,0
ENSG00000233671.1,0,0,0,3,0,0,1,0,0
ENSG00000281477.1,0,1,0,0,0,0,0,0,0
ENSG00000271097.1,0,0,1,0,0,0,0,0,0
ENSG00000287763.1,60,32,64,70,49,66,66,23,45
ENSG00000233999.3,2,0,0,1,0,0,0,0,4
ENSG00000224881.1,2,0,0,0,5,0,0,0,0
ENSG00000280721.1,3,9,2,9,0,4,3,0,0
ENSG00000222041.11,140,597,227,454,351,338,134,380,48
ENSG00000284879.1,8,2,2,3,4,2,3,0,1
ENSG00000273445.1,0,1,2,0,1,0,0,0,2
ENSG00000214354.3,0,0,3,0,0,1,1,0,0
ENSG00000265507.1,0,0,0,0,0,0,0,0,0
ENSG00000225933.1,0,0,0,0,0,0,0,0,0
ENSG00000234231.4,0,1,0,0,2,1,0,0,1
ENSG00000125551.19,6,6,12,4,5,0,2,1,7
ENSG00000185304.15,15,5,48,23,3,19,8,6,8
ENSG00000229604.2,0,0,0,1,0,0,0,0,1
ENSG00000225428.1,0,0,0,0,0,0,0,0,0
ENSG00000233205.1,6,8,11,1,5,16,11,7,8
ENSG00000275597.1,0,0,0,0,0,0,0,0,0
ENSG00000288437.1,0,0,0,0,1,0,2,0,0
ENSG00000222724.1,0,0,2,0,0,0,0,0,0
ENSG00000287670.1,6,1,16,0,5,9,15,6,7
ENSG00000172086.9,490,517,537,423,472,569,464,355,353
ENSG00000115593.15,6249,10017,40166,8473,6644,27443,8455,15383,29694
ENSG00000265003.1,0,0,2,0,0,0,0,0,0
ENSG00000163586.10,1,13,5,7,1,6,2,1,1
ENSG00000144115.17,577,310,353,186,320,309,733,254,263
ENSG00000232508.1,0,0,0,0,0,0,0,0,0
ENSG00000283262.1,0,0,0,0,0,0,0,0,0
ENSG00000212133.1,0,0,0,0,0,0,0,0,0
ENSG00000252395.2,0,0,0,0,0,0,0,0,0
ENSG00000224291.1,0,0,0,0,0,0,0,0,0
ENSG00000214336.5,158,11,1,52,17,10,89,2,0
ENSG00000172073.4,1,0,0,0,0,0,1,0,0
ENSG00000225420.1,1,1,0,0,0,0,2,1,4
ENSG00000172071.14,470,572,716,411,520,605,440,395,355
ENSG00000234028.3,54,40,71,30,53,58,62,28,24
ENSG00000287686.1,24,13,28,14,29,13,38,17,10
ENSG00000153574.9,484,195,218,379,157,239,586,172,86
ENSG00000230006.7,4,0,2,5,0,1,6,0,0
ENSG00000283270.1,0,0,0,0,0,0,0,0,0
ENSG00000240040.6,0,0,0,0,0,0,0,0,0
ENSG00000265510.1,0,0,0,0,0,0,0,0,0
ENSG00000211592.8,3,0,0,8,0,0,1,0,0
ENSG00000211593.2,0,0,0,0,0,0,0,0,0
ENSG00000211594.2,0,0,0,0,0,0,0,0,0
ENSG00000211595.2,0,0,0,0,0,0,0,0,0
ENSG00000211596.3,0,0,0,0,0,0,0,0,0
ENSG00000211597.2,4,0,0,0,2,0,0,0,0
ENSG00000211598.2,0,0,0,0,0,0,0,0,0
ENSG00000211599.2,0,0,0,0,0,0,0,0,0
ENSG00000197794.2,0,0,0,0,0,0,0,0,0
ENSG00000225136.1,0,0,0,0,0,0,0,0,0
ENSG00000253435.1,0,0,0,0,0,0,0,0,0
ENSG00000243466.1,0,0,0,0,0,0,0,0,0
ENSG00000239855.1,0,0,0,0,0,0,0,0,0
ENSG00000243063.1,0,0,0,0,0,0,0,0,0
ENSG00000240671.4,0,0,0,0,0,0,0,0,0
ENSG00000241755.1,0,0,0,0,0,0,0,0,0
ENSG00000253278.1,0,0,0,0,0,0,0,0,0
ENSG00000241351.3,0,0,0,0,0,0,0,0,0
ENSG00000243290.3,1,0,1,0,0,0,0,0,0
ENSG00000253497.1,0,0,0,0,0,0,0,0,0
ENSG00000253265.1,0,0,0,0,0,0,0,0,0
ENSG00000244437.1,0,0,0,0,0,0,0,0,0
ENSG00000240864.3,0,0,0,0,0,0,0,0,0
ENSG00000240382.3,0,0,0,0,0,0,0,0,0
ENSG00000254157.1,0,0,0,0,0,0,0,0,0
ENSG00000253732.1,0,0,0,0,0,0,0,0,0
ENSG00000239951.1,0,0,0,0,0,0,0,0,0
ENSG00000211611.2,0,0,0,0,0,0,0,0,0
ENSG00000253578.1,0,0,0,0,0,0,0,0,0
ENSG00000253625.1,0,0,0,0,0,0,0,0,0
ENSG00000241294.1,0,0,0,0,0,0,0,0,0
ENSG00000253202.1,0,0,0,0,0,0,0,0,0
ENSG00000254098.1,0,0,0,0,0,0,0,0,0
ENSG00000277852.1,0,0,0,0,0,0,0,0,0
ENSG00000244575.3,0,0,0,0,0,0,0,0,0
ENSG00000244116.3,0,0,0,0,0,0,0,0,0
ENSG00000253998.3,0,0,0,0,0,0,0,0,0
ENSG00000243238.1,1,0,0,0,0,0,0,0,0
ENSG00000253158.1,0,0,0,0,0,0,0,0,0
ENSG00000253870.1,0,0,0,0,0,0,0,0,0
ENSG00000242076.2,0,0,0,0,0,0,0,0,0
ENSG00000253860.1,0,0,0,0,0,0,0,0,0
ENSG00000253461.1,0,0,0,0,0,0,0,0,0
ENSG00000253487.1,0,0,0,0,0,0,0,0,0
ENSG00000239862.1,0,0,0,0,0,0,0,0,0
ENSG00000253592.1,0,0,0,0,0,0,0,0,0
ENSG00000242371.1,0,0,0,0,0,0,0,0,0
ENSG00000273962.1,0,0,0,0,0,0,0,0,0
ENSG00000283427.1,0,0,0,0,0,0,0,0,0
ENSG00000283196.2,1,8,2,12,4,17,7,5,1
ENSG00000276861.1,0,0,0,0,0,0,0,0,0
ENSG00000283132.1,0,0,1,0,0,0,0,0,0
ENSG00000283214.1,0,0,0,0,0,0,0,0,0
ENSG00000283659.1,0,0,0,0,0,0,0,0,0
ENSG00000251039.2,0,0,0,0,0,0,0,0,0
ENSG00000251546.1,0,0,0,0,0,0,0,0,0
ENSG00000254009.1,0,0,0,0,0,0,0,0,0
ENSG00000250036.1,0,0,0,0,0,0,0,0,0
ENSG00000253127.1,0,0,0,0,0,0,0,0,0
ENSG00000232747.2,0,0,0,0,0,0,0,0,0
ENSG00000253501.1,0,0,0,0,0,0,0,0,0
ENSG00000239975.2,0,0,0,0,0,0,0,0,0
ENSG00000253191.1,0,0,0,0,0,0,0,0,0
ENSG00000253999.1,0,0,0,0,0,0,0,0,0
ENSG00000239571.1,0,0,0,0,0,0,0,0,0
ENSG00000243264.2,0,0,0,0,0,0,0,0,0
ENSG00000242534.2,0,0,0,0,0,0,0,0,0
ENSG00000224607.4,0,0,0,0,0,0,0,0,0
ENSG00000211623.2,0,0,0,0,0,0,0,0,0
ENSG00000254097.1,0,0,0,0,0,0,0,0,0
ENSG00000241566.1,0,0,0,0,0,0,0,0,0
ENSG00000254345.1,0,0,0,0,0,0,0,0,0
ENSG00000253365.1,0,0,0,0,0,0,0,0,0
ENSG00000225523.2,0,0,0,0,0,0,0,0,0
ENSG00000211625.2,0,0,0,0,0,0,0,0,0
ENSG00000253765.1,0,0,0,0,0,0,0,0,0
ENSG00000254220.1,0,0,0,0,0,0,0,0,0
ENSG00000211626.2,0,0,0,0,0,0,0,0,0
ENSG00000242766.1,0,0,0,0,0,0,0,0,0
ENSG00000241244.1,0,0,0,0,0,0,0,0,0
ENSG00000224041.3,0,0,0,0,0,0,0,0,0
ENSG00000254292.1,0,0,0,0,0,0,0,0,0
ENSG00000276566.1,0,0,0,0,0,0,0,0,0
ENSG00000278857.1,0,0,0,0,0,0,0,0,0
ENSG00000211632.4,0,0,0,0,0,0,0,0,0
ENSG00000253906.1,0,0,0,0,0,0,0,0,0
