gene_id,d0,d2,d4,d6,d10,d15,d20,d40
ENSG00000163382,88.06,66.22,57.37,79.64,80.39,80.59,135.1,155.57
ENSG00000163389,12.65,10.67,20.22,19.37,16.51,8.06,10.68,23.05
ENSG00000163393,1.62,3.47,0.7,0.79,2.72,1.2,1.63,1.76
ENSG00000163394,0.0,0.0,0.0,0.05,0.04,0.05,0.37,0.51
ENSG00000163395,0.0,0.0,0.01,0.01,0.15,0.0,0.02,0.0
ENSG00000163399,243.16,205.01,158.83,328.01,894.5,970.26,642.02,236.63
ENSG00000163406,1.43,0.42,0.48,0.45,0.41,0.33,0.86,9.22
ENSG00000163412,16.47,7.94,3.43,7.92,5.72,5.91,6.64,12.36
ENSG00000163421,2.0,0.0,0.0,0.05,0.2,0.0,0.0,0.0
ENSG00000163424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163428,7.88,13.74,7.21,7.95,9.65,6.19,7.39,9.04
ENSG00000163430,215.15,319.42,617.31,777.66,456.17,290.22,756.46,1758.92
ENSG00000163431,0.86,0.5,4.86,38.84,30.58,31.96,31.07,14.99
ENSG00000163435,2.52,2.17,2.63,3.54,10.13,6.14,12.69,0.51
ENSG00000163440,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163444,93.27,76.65,64.57,69.3,54.31,43.14,50.75,52.42
ENSG00000163449,3.68,2.76,8.16,6.0,1.98,0.97,0.85,0.47
ENSG00000163453,0.53,0.17,4.48,34.08,30.29,26.65,118.7,309.59
ENSG00000163462,6.19,2.42,4.73,4.89,2.79,1.82,3.87,5.77
ENSG00000163463,122.38,100.34,115.86,119.56,85.98,93.5,107.25,106.33
ENSG00000163464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163466,213.69,197.37,162.42,163.34,164.16,211.89,311.81,272.26
ENSG00000163467,2.87,1.75,0.38,0.44,0.53,0.66,1.21,0.0
ENSG00000163468,398.12,357.64,295.52,281.22,197.88,216.01,219.12,183.62
ENSG00000163472,1.51,1.21,2.72,2.38,1.97,1.34,2.05,3.19
ENSG00000163479,204.28,238.41,258.75,237.65,187.89,132.63,208.48,369.7
ENSG00000163481,20.35,21.96,25.47,24.73,19.3,21.47,22.18,31.4
ENSG00000163482,23.39,22.14,57.94,43.68,35.84,19.53,27.92,57.55
ENSG00000163485,2.82,1.45,0.26,1.69,4.08,8.22,6.72,3.2
ENSG00000163491,0.24,0.25,0.92,0.45,0.35,0.72,1.95,0.33
ENSG00000163492,3.43,1.65,14.99,71.56,140.18,150.99,106.34,19.38
ENSG00000163497,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163499,0.0,0.0,0.16,0.0,0.0,0.0,0.0,4.77
ENSG00000163501,0.0,0.08,0.63,0.55,0.03,0.0,0.0,0.04
ENSG00000163507,21.82,31.84,20.14,21.92,8.96,18.9,14.87,7.47
ENSG00000163508,0.25,282.89,3.26,0.27,0.12,0.04,0.13,0.08
ENSG00000163510,24.51,27.24,18.83,16.44,13.95,9.3,11.81,13.68
ENSG00000163512,36.35,62.05,50.37,62.27,90.61,59.93,47.61,68.11
ENSG00000163513,6.97,2.62,3.0,4.0,4.48,6.42,12.27,51.74
ENSG00000163515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163516,44.77,23.7,36.74,42.61,63.86,43.45,47.58,24.35
ENSG00000163517,8.51,5.67,8.14,10.05,16.26,14.78,16.48,17.14
ENSG00000163518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
ENSG00000163520,25.82,19.66,76.14,85.93,27.31,7.3,22.14,194.55
ENSG00000163521,2.88,4.3,11.99,9.15,5.24,5.1,5.01,8.23
ENSG00000163527,111.63,192.14,118.34,122.89,133.06,98.52,98.1,131.36
ENSG00000163528,22.9,22.23,12.04,13.98,17.96,14.92,14.52,10.33
ENSG00000163530,5.72,0.35,0.84,1.06,0.66,0.0,0.07,0.05
ENSG00000163531,6.9,4.07,0.55,0.29,0.59,0.17,0.42,0.4
ENSG00000163534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163535,18.09,28.23,12.25,13.79,5.13,15.83,9.45,10.83
ENSG00000163536,6.02,3.58,3.11,2.82,10.46,11.24,2.38,12.14
ENSG00000163539,37.82,35.9,50.91,50.15,42.01,50.04,52.24,26.65
ENSG00000163541,30.5,44.03,50.75,68.07,94.49,98.83,116.06,55.33
ENSG00000163545,6.77,4.35,4.66,6.06,2.87,2.05,3.32,1.9
ENSG00000163554,0.0,0.0,0.01,0.0,1.05,2.57,0.03,0.0
ENSG00000163558,105.17,72.51,36.57,51.73,42.7,20.65,39.53,63.5
ENSG00000163563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163565,1.83,24.07,20.96,6.93,3.25,7.28,10.62,38.96
ENSG00000163568,2.11,2.44,2.31,1.73,0.17,0.0,0.17,0.23
ENSG00000163576,0.92,0.45,1.81,0.8,0.78,0.78,0.37,0.59
ENSG00000163577,6.96,14.1,16.2,4.92,5.81,6.38,13.01,5.27
ENSG00000163581,0.0,0.0,0.48,0.0,0.04,0.24,0.53,0.05
ENSG00000163584,309.58,241.85,88.71,105.67,80.6,111.17,112.79,88.76
ENSG00000163586,0.31,0.0,0.47,0.33,0.03,0.0,0.0,0.0
ENSG00000163590,8.98,6.66,16.75,8.37,4.18,4.03,3.2,3.71
ENSG00000163596,1.39,2.41,3.77,4.37,5.1,7.93,3.55,8.16
ENSG00000163597,194.93,192.98,116.9,128.47,222.32,199.77,178.07,146.32
ENSG00000163599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
ENSG00000163600,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.08
ENSG00000163602,13.23,24.43,11.98,11.58,14.01,9.45,9.58,14.34
ENSG00000163605,97.56,116.42,118.86,115.58,91.62,74.96,89.05,68.92
ENSG00000163606,0.1,0.0,0.11,0.56,0.09,0.04,0.0,0.04
ENSG00000163607,9.96,11.66,9.13,17.03,10.41,12.18,8.88,9.71
ENSG00000163608,40.01,47.86,48.02,41.84,38.86,24.82,35.42,30.17
ENSG00000163611,15.4,14.91,16.54,26.09,11.4,11.04,12.49,12.98
ENSG00000163612,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163617,1.27,2.46,3.88,4.31,2.89,1.6,2.03,2.41
ENSG00000163618,5.99,1.83,0.95,14.12,19.33,21.33,15.97,1.6
ENSG00000163623,0.07,0.32,0.06,0.04,0.0,0.0,0.0,0.0
ENSG00000163624,9.02,2.47,1.93,1.98,2.22,1.07,3.51,2.73
ENSG00000163625,16.71,20.73,22.7,17.14,18.96,20.55,26.31,20.78
ENSG00000163626,20.44,18.12,13.11,17.66,27.62,17.13,17.15,12.41
ENSG00000163629,33.46,36.21,217.9,136.56,31.8,23.81,20.94,23.9
ENSG00000163630,1.63,0.46,0.45,0.0,0.05,0.07,0.04,0.17
ENSG00000163631,0.0,0.3,1.18,0.48,0.86,0.06,0.0,0.38
ENSG00000163632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163633,0.6,2.24,2.07,1.29,1.08,0.64,0.23,3.2
ENSG00000163634,63.76,78.04,62.71,58.7,58.26,52.91,58.68,44.74
ENSG00000163635,7.61,5.64,15.29,8.53,6.09,6.13,5.96,10.21
ENSG00000163636,125.55,130.37,96.33,109.27,92.2,84.21,98.46,74.18
ENSG00000163637,1.86,1.41,2.21,4.45,4.92,2.51,5.58,14.49
ENSG00000163638,1.51,29.86,19.6,92.31,159.51,72.39,75.84,106.37
ENSG00000163644,7.9,14.04,7.75,16.49,43.46,63.19,58.96,17.78
ENSG00000163645,0.0,0.13,0.57,0.0,0.2,0.2,0.46,0.04
ENSG00000163646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163655,183.31,193.6,120.05,129.85,93.76,63.25,79.8,57.58
ENSG00000163659,3.46,14.16,41.14,55.74,53.75,27.29,43.61,26.36
ENSG00000163660,44.42,45.54,60.75,53.96,42.37,21.11,31.39,36.72
ENSG00000163661,1.05,0.6,0.23,1.23,0.36,1.06,15.19,14.64
ENSG00000163666,4.12,2.04,2.41,1.41,4.2,0.42,0.73,0.67
ENSG00000163673,1.88,0.39,1.11,0.82,0.13,0.41,0.23,0.05
ENSG00000163681,29.17,27.5,26.13,31.99,27.97,26.69,66.56,41.04
ENSG00000163682,1256.82,1633.04,1360.6,1268.25,1556.38,1079.0,1001.42,1782.1
ENSG00000163683,17.37,20.42,26.11,30.63,16.0,6.39,10.0,24.27
ENSG00000163684,15.06,14.88,13.77,15.1,19.79,16.65,16.75,13.43
ENSG00000163686,6.99,5.41,3.64,3.4,8.2,3.58,4.4,1.71
ENSG00000163687,0.0,0.06,0.0,0.0,0.9,0.19,0.0,0.0
ENSG00000163689,6.22,4.84,6.44,4.48,1.84,1.85,1.33,1.71
ENSG00000163694,43.03,11.04,8.11,4.91,3.21,1.07,6.7,10.57
ENSG00000163697,47.63,19.0,21.78,21.61,11.27,9.65,16.72,66.7
ENSG00000163701,1.39,0.36,0.32,0.78,0.43,0.34,0.33,3.67
ENSG00000163702,7.34,5.13,11.55,8.55,12.47,9.8,11.37,28.45
ENSG00000163703,10.85,9.8,12.61,18.3,33.19,25.85,28.67,30.55
ENSG00000163704,5.86,4.62,9.79,4.99,2.56,2.53,3.8,5.72
ENSG00000163705,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0
ENSG00000163710,16.22,28.7,14.66,9.02,5.91,2.24,1.34,29.76
ENSG00000163714,105.21,127.95,76.78,95.13,69.2,39.16,45.94,56.66
ENSG00000163719,36.36,28.54,30.64,25.06,17.27,15.64,13.63,16.56
ENSG00000163728,11.46,12.88,19.41,20.48,20.08,12.31,14.99,26.26
ENSG00000163734,2.85,0.77,1.15,0.64,0.0,0.0,0.17,0.13
ENSG00000163735,6.3,0.67,1.3,0.12,0.05,0.0,0.14,0.09
ENSG00000163736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163737,0.99,0.0,0.28,0.0,0.0,0.0,0.0,0.14
ENSG00000163738,7.82,4.91,6.7,9.99,11.11,11.05,11.76,7.29
ENSG00000163739,0.67,0.07,0.43,0.15,0.0,0.08,0.52,0.56
ENSG00000163743,29.29,27.23,19.05,21.12,26.63,21.53,29.21,24.46
ENSG00000163746,0.06,0.16,0.0,0.11,0.0,0.0,0.0,0.0
ENSG00000163749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163751,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.75
ENSG00000163754,27.26,21.28,13.9,28.25,41.37,72.19,189.77,52.55
ENSG00000163755,56.09,35.61,30.41,21.26,12.71,7.18,10.9,14.86
ENSG00000163762,5.84,0.27,0.28,0.19,0.0,0.29,0.33,0.36
ENSG00000163781,26.4,46.37,39.59,38.55,20.06,26.4,21.66,22.47
ENSG00000163785,47.37,70.87,56.92,55.91,56.88,52.11,52.27,86.85
ENSG00000163788,9.08,8.11,13.52,8.68,5.61,4.12,6.67,7.91
ENSG00000163792,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.94
ENSG00000163793,0.55,0.1,10.49,9.88,6.16,5.98,5.62,0.33
ENSG00000163794,0.0,0.85,1.34,1.52,0.96,0.54,0.5,0.79
ENSG00000163795,14.7,14.69,24.94,17.71,13.39,14.05,13.48,13.2
ENSG00000163798,18.09,24.92,21.8,23.09,20.14,18.16,22.7,16.27
ENSG00000163803,0.43,0.06,1.01,0.36,0.67,0.14,1.46,5.21
ENSG00000163806,0.13,0.12,0.2,0.21,0.11,0.0,0.24,0.78
ENSG00000163807,61.41,71.8,51.26,60.63,51.69,49.47,48.73,47.49
ENSG00000163808,21.72,43.05,22.56,22.8,5.01,5.63,5.84,8.76
ENSG00000163810,0.0,0.0,0.0,0.07,0.19,0.0,0.05,0.0
ENSG00000163811,113.52,98.58,62.62,51.35,35.4,31.18,29.96,33.91
ENSG00000163812,55.62,40.97,43.95,54.88,38.7,34.43,45.42,45.36
ENSG00000163814,7.77,2.12,0.46,0.35,0.41,0.09,4.29,9.03
ENSG00000163815,0.23,0.0,0.0,0.25,0.28,0.0,0.14,2.06
ENSG00000163817,0.03,0.22,0.03,2.64,2.22,4.53,0.84,0.04
ENSG00000163818,7.47,10.47,20.39,34.23,33.8,48.18,18.41,12.99
ENSG00000163820,5.29,2.27,3.36,6.88,15.25,21.16,24.91,15.24
ENSG00000163823,0.0,0.0,0.0,0.09,0.0,0.03,0.07,0.05
ENSG00000163825,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.0
ENSG00000163827,3.46,6.24,1.52,1.57,1.29,1.14,2.31,0.67
ENSG00000163832,48.0,44.24,38.87,41.74,24.04,39.73,37.64,28.89
ENSG00000163833,0.01,0.03,0.0,0.18,6.96,8.05,4.59,4.03
ENSG00000163840,5.94,2.73,2.45,1.35,0.7,1.02,5.03,8.39
ENSG00000163848,10.36,18.13,14.7,18.76,20.35,19.21,24.23,31.64
ENSG00000163864,3.57,0.93,1.44,4.02,4.97,3.03,5.03,1.72
ENSG00000163866,36.28,29.24,30.26,29.76,24.11,29.87,29.17,21.45
ENSG00000163867,4.33,6.65,5.7,4.75,9.06,4.37,8.3,7.19
ENSG00000163870,11.83,7.65,13.07,12.05,10.59,7.47,10.16,16.09
ENSG00000163872,38.37,31.55,35.54,37.93,30.39,26.01,31.9,29.52
ENSG00000163873,1.98,0.38,1.99,0.47,0.12,0.0,0.0,0.08
ENSG00000163874,4.14,4.02,2.69,3.66,2.77,1.94,2.91,2.19
ENSG00000163875,36.24,53.53,48.06,50.92,47.94,33.17,40.48,49.89
ENSG00000163877,17.68,17.17,18.38,15.11,5.05,5.48,9.94,15.64
ENSG00000163879,12.38,21.68,41.99,35.17,22.46,20.63,15.99,20.43
ENSG00000163882,125.05,94.45,75.9,74.74,56.87,53.25,66.3,53.0
ENSG00000163884,10.25,11.79,5.65,16.68,11.86,5.13,3.48,3.8
ENSG00000163885,0.13,0.0,0.0,0.33,0.18,0.0,0.0,0.0
ENSG00000163888,10.17,5.87,0.74,0.48,0.1,0.12,0.82,0.33
ENSG00000163898,0.43,2.27,0.05,0.45,0.31,0.56,0.41,0.77
ENSG00000163900,9.53,11.83,12.5,12.6,26.88,31.77,19.43,15.45
ENSG00000163902,171.83,180.91,150.83,167.47,148.08,125.3,145.45,181.81
ENSG00000163904,54.21,60.47,50.44,59.07,49.37,54.66,53.97,51.22
ENSG00000163909,3.69,4.06,1.91,3.55,2.54,0.21,5.71,11.98
ENSG00000163913,14.4,17.86,20.09,18.77,11.74,17.57,12.2,31.12
ENSG00000163914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163915,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
ENSG00000163918,122.58,107.27,80.15,67.41,24.18,34.7,38.85,25.99
ENSG00000163923,92.7,58.85,38.65,35.56,23.17,33.3,34.26,18.75
ENSG00000163930,59.72,64.73,74.27,64.53,44.39,49.55,60.98,58.12
ENSG00000163931,1041.94,425.29,519.42,352.34,270.19,44.78,106.48,113.9
ENSG00000163932,15.61,25.87,18.41,11.61,5.74,3.09,5.62,14.35
ENSG00000163933,18.04,21.38,17.9,14.31,6.94,5.83,9.45,14.44
ENSG00000163935,10.03,8.39,5.38,4.47,1.67,4.01,3.9,2.11
ENSG00000163938,161.84,167.44,85.55,83.65,65.96,34.12,53.96,67.34
ENSG00000163939,34.15,50.71,53.2,54.45,42.95,48.18,53.45,39.53
ENSG00000163945,9.57,7.13,12.77,13.49,6.9,2.6,5.33,8.79
ENSG00000163946,28.65,52.91,35.0,32.62,30.69,23.23,31.43,35.31
ENSG00000163947,3.93,3.91,2.43,2.27,6.64,7.22,11.23,8.38
ENSG00000163950,56.47,75.8,57.58,83.58,48.65,39.13,53.4,58.01
ENSG00000163956,68.73,69.19,85.25,120.95,134.03,165.36,162.78,129.47
ENSG00000163958,2.7,1.19,0.15,0.0,0.26,0.0,0.0,0.29
ENSG00000163959,8.53,1.04,0.77,0.54,0.11,0.2,0.52,17.69
ENSG00000163960,48.27,62.26,52.9,65.24,39.32,34.32,38.74,41.47
ENSG00000163961,34.46,28.13,21.62,18.39,10.38,11.0,12.87,9.69
ENSG00000163964,13.74,31.23,25.75,32.23,26.86,25.8,26.3,27.68
ENSG00000163975,2.01,13.24,8.2,8.04,5.17,2.7,4.97,2.29
ENSG00000163982,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
ENSG00000163995,1.41,0.51,0.04,0.16,1.53,3.5,2.08,3.08
ENSG00000164002,5.14,9.66,10.23,8.52,5.44,7.33,6.41,11.04
ENSG00000164007,6.97,5.5,6.75,4.25,4.65,1.64,0.82,0.53
ENSG00000164008,6.18,5.65,7.26,10.82,11.75,6.39,11.15,8.71
ENSG00000164010,3.96,3.64,10.94,3.88,6.42,8.54,5.18,13.33
ENSG00000164011,16.21,12.92,24.16,11.58,8.77,9.03,8.72,9.16
ENSG00000164022,46.4,56.92,35.82,35.3,42.25,25.62,32.37,35.38
ENSG00000164023,0.16,0.01,0.2,0.53,0.25,0.99,5.8,6.09
ENSG00000164024,93.57,70.15,44.48,57.5,63.96,60.86,80.09,42.56
ENSG00000164031,34.25,43.62,37.11,38.51,29.18,19.07,35.58,44.68
ENSG00000164032,681.99,590.74,475.43,468.74,144.57,309.44,305.86,186.72
ENSG00000164035,0.0,0.0,0.85,1.04,0.08,0.0,1.02,2.69
ENSG00000164037,0.64,0.95,1.05,0.84,1.21,0.59,0.33,0.96
ENSG00000164038,5.17,9.95,4.05,10.22,15.7,9.81,10.13,13.37
ENSG00000164039,49.47,46.06,68.49,67.69,62.86,43.42,59.39,80.81
ENSG00000164040,71.24,81.24,54.7,47.34,53.08,47.25,94.72,78.28
ENSG00000164045,49.02,45.38,29.45,25.56,7.9,17.53,19.29,7.52
ENSG00000164047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164048,70.71,26.07,24.81,23.88,16.05,10.9,9.11,7.84
ENSG00000164049,0.45,0.52,0.18,0.48,0.5,0.0,0.1,0.0
ENSG00000164050,85.01,54.18,64.24,73.48,42.0,20.43,48.07,101.63
ENSG00000164051,19.57,15.23,14.48,13.07,11.57,12.12,15.26,12.29
ENSG00000164053,9.41,11.56,12.44,10.45,5.99,7.75,5.98,6.6
ENSG00000164054,134.82,104.56,117.5,112.63,76.05,64.19,108.22,141.9
ENSG00000164056,40.21,16.98,10.36,27.11,34.43,17.35,65.92,154.98
ENSG00000164061,0.55,0.37,0.14,0.22,0.35,0.33,0.38,0.79
ENSG00000164062,202.89,164.6,143.33,146.75,140.9,127.25,110.04,117.7
ENSG00000164066,6.23,5.66,12.23,9.48,9.24,4.91,4.39,6.47
ENSG00000164068,19.82,17.21,29.32,30.99,20.99,25.7,29.12,31.02
ENSG00000164070,4.36,1.55,0.44,0.8,3.55,3.99,6.59,6.93
ENSG00000164073,7.02,11.66,15.69,14.17,10.08,8.82,16.84,18.96
ENSG00000164074,13.49,10.5,10.7,12.89,18.24,23.21,29.78,8.21
ENSG00000164076,46.84,8.25,5.3,1.0,0.14,0.03,0.0,0.14
ENSG00000164077,4.46,2.81,4.03,6.02,3.97,4.68,4.57,6.22
ENSG00000164078,2.88,3.0,1.17,1.69,1.17,0.44,1.37,3.04
ENSG00000164080,10.71,11.12,16.8,14.38,11.41,9.58,11.48,8.87
ENSG00000164081,10.54,14.24,16.25,17.82,28.43,29.56,30.92,40.9
ENSG00000164082,2.14,2.83,1.54,0.93,0.54,0.42,2.37,12.57
ENSG00000164086,9.81,9.7,9.83,10.72,19.49,11.21,14.16,18.64
ENSG00000164087,29.87,24.65,19.71,22.12,5.23,24.07,15.28,6.86
ENSG00000164088,4.07,5.73,7.33,9.76,9.67,4.82,9.11,23.65
ENSG00000164089,3.14,1.47,8.4,0.52,0.77,1.73,0.77,0.0
ENSG00000164091,51.25,47.76,52.43,62.42,62.72,50.08,59.46,65.17
ENSG00000164093,0.0,3.57,4.71,15.69,7.06,4.55,6.76,4.76
ENSG00000164096,72.93,63.66,63.32,72.04,170.08,150.42,131.55,88.54
ENSG00000164099,4.38,7.68,15.94,6.95,2.88,0.38,0.54,0.46
ENSG00000164100,0.29,2.1,0.99,0.46,0.13,0.01,0.42,2.23
ENSG00000164104,383.78,560.44,609.96,700.47,152.85,397.55,192.52,118.95
ENSG00000164105,23.82,19.99,19.46,19.02,19.54,24.72,23.15,14.36
ENSG00000164106,0.0,0.0,0.1,0.39,1.75,0.05,0.45,2.41
ENSG00000164107,0.11,0.54,102.22,350.92,215.25,109.8,127.12,171.38
ENSG00000164109,119.55,116.08,66.7,97.41,18.4,55.54,43.02,22.24
ENSG00000164111,198.45,297.86,166.0,183.08,100.57,98.89,190.58,288.05
ENSG00000164112,0.45,0.27,0.11,0.15,0.07,0.0,0.55,3.51
ENSG00000164113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164114,8.4,13.85,8.27,11.71,20.97,14.72,21.72,10.95
ENSG00000164116,0.09,0.16,53.26,68.65,41.13,55.16,103.47,47.82
ENSG00000164117,5.68,8.65,11.23,9.89,12.73,10.59,11.12,13.75
ENSG00000164118,11.29,17.65,13.7,17.62,11.62,9.94,8.92,9.86
ENSG00000164120,0.49,0.69,1.07,0.99,0.05,0.18,0.4,0.35
ENSG00000164122,0.0,1.16,0.08,0.03,0.0,0.17,0.18,0.14
ENSG00000164123,0.0,0.0,0.11,0.34,0.91,0.23,0.0,0.31
ENSG00000164124,2.67,1.15,0.44,3.12,11.85,9.63,8.3,1.86
ENSG00000164125,0.15,0.02,0.46,1.54,3.14,21.05,24.54,14.64
ENSG00000164128,4.13,1.67,5.05,5.76,5.73,6.17,3.56,2.37
ENSG00000164129,0.87,0.49,0.16,2.1,1.76,1.86,0.59,0.12
ENSG00000164134,78.05,65.69,33.09,33.53,33.73,24.58,32.69,17.41
ENSG00000164136,0.32,0.84,0.4,0.0,0.0,0.0,0.13,1.2
ENSG00000164142,15.4,5.23,3.86,3.37,3.31,3.73,6.33,2.4
ENSG00000164144,27.46,33.89,22.06,24.4,19.07,15.4,22.73,22.17
ENSG00000164151,28.74,32.01,20.33,16.54,14.5,10.84,14.47,16.64
ENSG00000164161,0.34,0.16,0.63,0.16,0.0,0.34,14.91,319.07
ENSG00000164162,16.34,25.21,16.03,16.96,17.49,12.72,14.42,16.19
ENSG00000164163,152.8,124.36,68.06,84.31,73.92,55.38,64.59,53.79
ENSG00000164164,25.87,25.13,24.5,29.28,25.77,27.48,23.06,19.97
ENSG00000164167,142.22,141.34,80.42,52.95,39.03,30.94,49.0,70.0
ENSG00000164168,32.52,26.52,29.81,29.8,27.1,21.34,33.91,36.91
ENSG00000164169,8.58,10.33,9.46,9.39,7.9,6.77,6.34,7.7
ENSG00000164171,3.26,0.43,0.05,0.29,1.13,0.13,2.12,8.18
ENSG00000164172,13.43,26.91,29.1,36.61,52.57,53.2,59.44,57.45
ENSG00000164175,0.0,0.0,0.0,0.21,0.73,0.27,0.32,0.03
ENSG00000164176,23.94,11.8,18.69,21.07,34.41,4.41,37.95,165.7
ENSG00000164180,9.19,8.68,7.9,11.77,9.85,4.12,7.35,3.44
ENSG00000164181,5.1,1.32,0.88,1.08,0.86,0.4,1.32,2.5
ENSG00000164182,47.34,50.37,33.09,37.6,44.4,33.74,31.8,26.41
ENSG00000164185,0.0,0.2,0.19,0.16,0.03,0.0,0.0,0.15
ENSG00000164187,1.96,5.75,3.44,7.49,7.07,6.55,7.91,4.44
ENSG00000164188,0.0,0.0,0.0,0.0,0.13,0.1,0.18,0.9
ENSG00000164190,35.8,44.19,53.74,61.31,36.75,41.41,35.48,40.35
ENSG00000164197,1.49,1.18,2.05,3.8,4.86,3.35,4.45,2.64
ENSG00000164199,25.18,13.81,19.91,12.46,10.07,9.17,5.5,4.12
ENSG00000164209,11.62,18.85,18.26,15.2,28.98,21.59,32.12,28.39
ENSG00000164211,51.78,28.58,19.38,41.1,97.9,82.54,84.1,21.52
ENSG00000164219,30.73,38.0,31.2,32.13,24.68,20.26,21.54,21.84
ENSG00000164220,0.0,0.22,0.05,0.3,0.33,0.23,2.13,3.7
ENSG00000164221,11.7,11.7,5.07,5.3,8.63,6.4,7.32,6.41
ENSG00000164236,3.95,5.59,10.13,12.54,9.01,5.69,4.15,0.49
ENSG00000164237,29.76,12.72,25.91,20.55,17.93,12.43,16.66,20.29
ENSG00000164241,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
ENSG00000164244,51.21,49.53,53.76,56.81,36.9,29.53,40.4,54.45
ENSG00000164251,12.48,22.89,3.21,1.07,1.16,0.14,0.72,1.06
ENSG00000164252,11.92,11.98,12.39,12.56,13.33,9.82,12.03,13.16
ENSG00000164253,48.07,66.39,66.73,71.74,56.03,54.48,58.55,33.43
ENSG00000164256,0.0,0.16,0.27,0.0,0.0,0.0,0.0,0.0
ENSG00000164258,80.18,74.26,72.11,104.55,109.65,66.89,93.24,79.42
ENSG00000164265,12.13,13.25,2.14,0.22,0.18,0.0,0.0,0.0
ENSG00000164266,1.6,1.82,0.16,0.34,0.0,0.0,0.0,0.0
ENSG00000164270,0.06,0.12,0.05,0.85,0.77,0.96,1.49,0.24
ENSG00000164283,0.0,0.0,1.82,4.25,0.69,0.0,0.0,4.63
ENSG00000164284,23.96,21.37,14.41,10.37,8.98,4.08,5.56,6.44
ENSG00000164287,0.08,0.0,9.62,11.07,0.32,0.0,0.0,0.0
ENSG00000164291,14.56,12.83,8.18,12.11,11.02,8.29,7.05,16.18
ENSG00000164292,10.82,44.25,247.63,231.8,182.27,124.37,171.3,51.19
ENSG00000164294,55.29,54.42,69.36,88.36,41.68,45.19,75.61,120.65
ENSG00000164296,2.56,3.42,4.36,4.79,2.65,2.66,2.91,2.59
ENSG00000164299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164300,54.58,74.69,51.89,54.15,33.07,22.36,16.12,24.01
ENSG00000164303,0.09,0.0,0.1,0.0,0.0,0.0,0.05,0.0
ENSG00000164304,0.36,0.03,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164305,56.24,56.78,30.6,30.67,28.9,35.11,41.52,31.92
ENSG00000164306,7.01,10.37,11.75,12.68,8.05,10.75,12.99,11.32
ENSG00000164307,15.92,9.84,17.64,22.34,18.86,22.34,19.36,32.63
ENSG00000164308,0.05,0.0,0.0,0.0,0.05,0.0,0.42,0.66
ENSG00000164309,0.4,0.32,2.81,17.9,25.04,20.98,29.5,14.83
ENSG00000164318,0.16,22.03,17.01,4.41,2.63,1.0,1.05,1.14
ENSG00000164323,27.22,27.56,21.7,27.33,31.62,17.46,18.47,23.99
ENSG00000164325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164326,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.08
ENSG00000164327,8.0,8.33,9.74,10.85,10.21,7.87,17.06,12.01
ENSG00000164329,32.08,30.84,30.89,33.49,32.82,20.07,25.16,23.82
ENSG00000164330,0.14,0.14,1.13,0.17,0.14,0.04,0.58,7.41
ENSG00000164331,14.61,13.03,24.06,28.19,23.33,13.21,22.5,23.64
ENSG00000164332,27.68,36.74,24.21,21.32,20.69,12.03,15.82,19.72
ENSG00000164334,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
